# id	sub	tier	score	bounty	ncom	ageH	op_since	op_nitems	hits	tags	title
1483217	charts_and_maps	2	696	0	1	10.5	328182	3625	recent@charts_and_maps|top@charts_and_maps	SIGNAL	The Spread of Christianity: Every Year [30 CE (AD)]
1483196	AI	1	528	0	2	11.3	927206	12	recent@AI|top@AI	SIGNAL	Richard Dawkins says that Claude "appears to be conscious".
1483209	econ	2	321	0	0	10.8	1293586	1750	recent@econ|top@econ	SIGNAL	AAA Fuel Prices - 30 cents higher nationally
1483295	tech	1	287	0	0	5.1	161788	9688	recent@tech|top@tech	SIGNAL	Kimi K2.6 just beat Claude, GPT-5.5, and Gemini in a coding challenge
1483304	AI	1	155	0	1	4.6	1	26299	recent@AI|top@AI|recent@AskSN	SIGNAL	What are your most surprising personal uses of LLMs?
1483194	lol	2	114	0	1	11.3	328182	3625	recent@lol|top@lol	SIGNAL	Fine for parking
1483141	science	2	4681	0	25	12.7	724606	10129	recent@science|top@science|recent@econ	HOT	Jane Goodall’s Famous Last Words, and How “The” Planet is Not a Thing
1482875	bitcoin	1	4407	0	42	19.1	934367	885	recent@bitcoin|top@bitcoin	HOT	Where should JoinMarket development focus next?
1482649	bitcoin	1	2991	0	20	28.9	1	26299	recent@bitcoin|recent@econ	HOT	'Everyone Is Lying to You for Money' is almost a great bitcoin documentary
1482802	econ	2	2477	0	34	21.3	724606	10129	recent@econ|top@econ	HOT	Fungibility and Zero Sum: The Stupidest Thing You'll See Today
1482952	bitcoin	1	2340	0	20	17.0	435224	1482	recent@bitcoin|top@bitcoin|recent@bitcoin_beginners	HOT	What part of Bitcoin took you longest to understand?
1482916	math	2	1702	1000	7	17.5	48657	13562	recent@math|top@math	OPEN_BOUNTY,HOT,SELF_POST_OPP	Weekend Puzzle: Interesting Numbers
1482778	news	2	1319	0	4	22.0	74100	9637	recent@news|top@news	HOT	Notes on a non-profit indicted for bank fraud - patio11
1482644	Construction_and_Engineering	2	1318	0	1	29.4	1022234	468	recent@Construction_and_Engineering	HOT	PoW 5/1/26 Part 1
1482904	bitcoin	1	1200	0	1	18.1	593189	802	recent@bitcoin|top@bitcoin	HOT	nullc losing patience with luke-jr and knots rabble
1482466	bitcoin_Mining	1	1131	0	6	35.8	30782	24665	recent@bitcoin_Mining	HOT	Ocean Mining Lightning Payouts
1482853	science	2	1111	0	5	19.7	458256	4584	recent@science|top@science|recent@Construction_and_Engineering	HOT,SELF_POST_OPP	Coal Still Generates More Electricity Than Any Other Source
1483062	openagents	1	1098	0	4	14.8	144357	4179	recent@openagents|top@openagents	HOT	Enclavia: Provable computation, as simple as pushing a Docker image
1483037	AI	1	1075	0	0	15.2	1472981	24	recent@AI|top@AI	HOT	AI Agents Don’t Need Delaware C-Corps. They Need Nostr Citizenship.
1482645	Construction_and_Engineering	2	1027	0	2	29.3	1022234	468	recent@Construction_and_Engineering	HOT	PoW 5/1/26 Part 2
