# id	sub	tier	score	bounty	ncom	ageH	op_since	op_nitems	hits	tags	title
1486279	tech	1	907	0	1	7.3	1	26329	recent@tech|top@tech	SIGNAL	Collection of 3D Gaussian Splat Scenes
1486348	bitcoin	1	838	0	1	3.7	1014665	143	recent@bitcoin|top@bitcoin	SIGNAL	Fingerprinting,  JIT fraud proofs - Bitcoin Optech Newsletter #404
1486335	tech	1	282	0	1	5.4	1293586	1776	recent@tech|top@tech	SIGNAL	AWS North Virginia Data Center Overheats
1486389	bitcoin	1	280	0	3	0.6	879734	6900	recent@bitcoin|top@bitcoin|recent@lightning	FRESH,SIGNAL	Zeus v13.0.1: "offline detection"
1486280	bitcoin	1	159	0	1	7.3	74100	9751	recent@bitcoin|top@bitcoin|recent@bitcoin_beginners	SIGNAL	raw₿it Study Cohort -
1486165	math	2	12165	0	5	12.4	48657	13638	recent@bitcoin_beginners|top@bitcoin_beginners	HOT,SELF_POST_OPP	Cryptography Primer:  Keygen, Encrypt, Decrypt, Sign, Verify
1485997	bitcoin	1	2696	0	15	18.0	74100	9751	recent@bitcoin|top@bitcoin|recent@bitcoin_Mining	HOT	Mitigating Undercutting Attacks: Mining and Tx Fee Behavior - Claire Bao
1485908	meta	1	2032	0	5	20.4	724606	10211	recent@meta|top@meta	HOT	Verify AND Trust: Grand Bazaar, Accountability & the Muhtasib (The Blind Spot)
1485991	AI	1	1832	0	5	18.3	927054	42	recent@bitcoin|top@bitcoin|recent@AI	HOT	Now Live on PPQ: Jamie Podcast Search
1486033	news	2	1023	0	10	16.6	375005	2045	recent@bitcoin|top@bitcoin|recent@bitcoin_Mining	HOT,SELF_POST_OPP	Governor of Carabobo State, Venezuela, offers reward for accusing miners.
1485965	bitcoin	1	933	0	1	19.0	996769	27	recent@bitcoin|top@bitcoin		You Can't Run Forever: Building Bitcoin Sovereignty from Inside the EU
1485883	meta	1	801	0	9	21.2	280679	21242	recent@meta|top@meta		Territory Post/Comment Cost
1485650	lightning	1	772	0	12	34.0	77467	295	recent@lightning		Lolli alternative?
1486048	lol	2	749	0	6	16.2	227606	2400	recent@bitcoin|top@bitcoin	SELF_POST_OPP	Raise 'em right!
1485658	tech	1	722	0	0	33.3	7470	1057	recent@tech		Fields of The World Explorer - Agricultural field boundaries, generated globally
1485822	AI	1	689	0	0	22.6	401865	8011	recent@AI|top@AI		Pre Event AI + Expo Kickoff
1486059	bitcoin_Mining	1	598	0	2	15.9	294796	271	recent@bitcoin_Mining|top@bitcoin_Mining		Trying out a new twist on the Mining Block Party - "Boost the Crowd"
