# id	sub	tier	score	bounty	ncom	ageH	op_since	op_nitems	hits	tags	title
1484504	bitdevs	1	5370	0	4	10.5	163128	3537	recent@bitdevs|top@bitdevs	HOT,SIGNAL	After ☂️' JoinMarket DoS Fix: Swap, Logs, Directories and Getting Back Online
1484625	lightning	1	2194	0	1	6.5	280679	21167	recent@lightning|top@lightning	HOT,SIGNAL	Post Quantum Lightning: Layer by Layer
1484557	AI	1	1700	0	6	8.8	51481	4003	recent@AI|top@AI|recent@econ	HOT,SIGNAL	Coinbase cuts headcount by 14% citing AI acceleration. The shares are gaining
1484762	Travel	3	1576	0	18	3.8	227606	2390	recent@bitcoin|top@bitcoin|recent@privacy	HOT,SIGNAL,SELF_POST_OPP	Hide a message in an emoji
1484660	econ	2	1519	0	1	6.0	724606	10141	recent@econ|top@econ	HOT,SIGNAL	The Golden Age of Arbitrage Has Begun (FT, Patrick Foulis)
1484534	nostr	1	1514	0	0	9.5	126503	762	recent@nostr|top@nostr	HOT,SIGNAL	Nostr Compress - High Performance Video Optimization
1484624	AskSN	2	1338	0	5	6.6	227606	2390	recent@lightning|top@lightning|recent@AskSN	HOT,SIGNAL,SELF_POST_OPP	LNDg P&L "Offchain Costs" question
1484670	AskSN	2	1305	0	11	5.7	724606	10141	recent@AskSN|top@AskSN|recent@BooksAndArticles	HOT,SIGNAL,SELF_POST_OPP	How Many Books Do You Have... and How Much Bragging Rights Do They Give You?
1484685	privacy	1	1242	0	6	5.5	74100	9669	recent@privacy|top@privacy	HOT,SIGNAL	‘They protect the law while breaking it’: Inside Europol’s shadow IT system
1484597	bitcoin	1	1191	0	6	7.4	74100	9669	recent@bitcoin|top@bitcoin|recent@bitdevs	HOT,SIGNAL	CVE-2024-52911 - Bitcoin Core Script Interpreter Remote Crash
1484594	bitcoin	1	843	0	1	7.6	74100	9669	recent@bitcoin|top@bitcoin|recent@lightning	SIGNAL	Simple Taproot Channels merged into BOLTs
1484515	meta	1	384	0	4	10.1	51481	4003	recent@meta|top@meta	SIGNAL	Issues with LNURL Login
1484541	econ	2	378	0	0	9.3	280679	21167	recent@econ|top@econ	SIGNAL	US Debt Crosses 100% of GDP for First Time Since 1946—And This Time Is Different
1484665	charts_and_maps	2	365	0	3	5.8	458256	4590	recent@charts_and_maps|top@charts_and_maps	SIGNAL	Latest International Cricket Team Rankings 2026
1484572	AI	1	363	0	1	8.5	401865	7989	recent@AI|top@AI	SIGNAL	Microsoft, xAI and Google Will Share AI Models with US Govt for Security Reviews
1484738	podcasts	2	349	0	3	4.4	88718	43210	recent@podcasts|top@podcasts	SIGNAL	Stacker Sports Pod • Episode 81: Chasing Stanley and Larry • Listen on Fountain
1484765	AI	1	330	0	1	3.6	296825	4274	recent@AI|top@AI	SIGNAL	Google Chrome silently installs a 4 GB AI model on your device without consent.
1484844	Politics_And_Law	3	307	0	0	1.9	401865	7989	recent@econ|top@econ	FRESH,SIGNAL	Maersk Says Ship Passed Through Strait of Hormuz Under U.S. Military Protection
1484790	bitcoin	1	282	0	1	3.2	74100	9669	recent@bitcoin|top@bitcoin|recent@bitcoin_beginners	SIGNAL	How to decode an arcade address (and a bitcoin address) - James Scaur
1484608	Stacker_Stocks	2	262	0	0	6.9	280679	21167	recent@econ|top@econ|recent@Stacker_Stocks	SIGNAL	The Myth of "Voluntary" ESG
