# id	sub	tier	score	bounty	ncom	ageH	op_since	op_nitems	hits	tags	title
1486165	math	2	11112	0	3	7.8	48657	13638	recent@bitcoin_beginners|top@bitcoin_beginners	HOT,SIGNAL	Cryptography Primer:  Keygen, Encrypt, Decrypt, Sign, Verify
1486048	lol	2	749	0	6	11.7	227606	2400	recent@bitcoin|top@bitcoin	SIGNAL,SELF_POST_OPP	Raise 'em right!
1486059	bitcoin_Mining	1	598	0	2	11.3	294796	271	recent@bitcoin_Mining|top@bitcoin_Mining	SIGNAL	Trying out a new twist on the Mining Block Party - "Boost the Crowd"
1486068	bitcoin_beginners	1	548	0	1	11.1	33947	1538	recent@bitcoin_beginners|top@bitcoin_beginners	SIGNAL	Memory techniques for your passphrase
1486058	bitcoin	1	427	0	0	11.4	74100	9751	recent@bitcoin|top@bitcoin|recent@bitcoin_Mining	SIGNAL	Find a Bitaxe seller - Bitaxe website gets an update
1486279	tech	1	409	0	1	2.7	1	26329	recent@tech|top@tech	SIGNAL	Collection of 3D Gaussian Splat Scenes
1486039	AI	1	218	0	0	11.9	280679	21238	recent@AI|top@AI	SIGNAL	Introducing Amazon Bedrock AgentCore payments, built with Coinbase and Stripe
1486280	bitcoin	1	123	0	1	2.7	74100	9751	recent@bitcoin|top@bitcoin|recent@bitcoin_beginners	SIGNAL	raw₿it Study Cohort -
1486126	tech	1	123	0	0	9.5	74100	9751	recent@devs|top@devs|recent@tech	SIGNAL	dirtyfrag: Universal Linux LPE - V4bel
1485997	bitcoin	1	2696	0	14	13.4	74100	9751	recent@bitcoin|top@bitcoin|recent@bitcoin_Mining	HOT	Mitigating Undercutting Attacks: Mining and Tx Fee Behavior - Claire Bao
1485908	meta	1	2032	0	5	15.8	724606	10211	recent@meta|top@meta	HOT	Verify AND Trust: Grand Bazaar, Accountability & the Muhtasib (The Blind Spot)
1485991	AI	1	1798	0	5	13.8	927054	42	recent@bitcoin|top@bitcoin|recent@AI	HOT	Now Live on PPQ: Jamie Podcast Search
1485482	meta	1	1133	0	12	35.2	435224	1495	recent@meta	HOT	The rise of self-boost culture on SN
1486033	news	2	1002	0	9	12.0	375005	2045	recent@bitcoin|top@bitcoin|recent@bitcoin_Mining	HOT,SELF_POST_OPP	Governor of Carabobo State, Venezuela, offers reward for accusing miners.
1485883	meta	1	801	0	8	16.6	280679	21238	recent@meta|top@meta		Territory Post/Comment Cost
1485650	lightning	1	772	0	12	29.4	77467	295	recent@lightning		Lolli alternative?
1485658	tech	1	722	0	0	28.7	7470	1057	recent@tech		Fields of The World Explorer - Agricultural field boundaries, generated globally
1485822	AI	1	689	0	0	18.0	401865	8011	recent@AI|top@AI		Pre Event AI + Expo Kickoff
1485828	bitcoin	1	528	0	12	17.9	74100	9751	recent@bitcoin|top@bitcoin|recent@privacy		bitcoinprivacy.wiki
