# id	sub	tier	score	bounty	ncom	ageH	op_since	op_nitems	hits	tags	title
1485997	bitcoin	1	2685	0	14	7.2	74100	9743	recent@bitcoin|top@bitcoin|recent@bitcoin_Mining	HOT,SIGNAL	Mitigating Undercutting Attacks: Mining and Tx Fee Behavior - Claire Bao
1485908	meta	1	2032	0	5	9.6	724606	10208	recent@meta|top@meta	HOT,SIGNAL	Verify AND Trust: Grand Bazaar, Accountability & the Muhtasib (The Blind Spot)
1485991	AI	1	1641	0	2	7.5	927054	40	recent@bitcoin|top@bitcoin|recent@AI	HOT,SIGNAL	Now Live on PPQ: Jamie Podcast Search
1486033	news	2	991	0	4	5.8	375005	2045	recent@bitcoin|top@bitcoin|recent@bitcoin_Mining	SIGNAL	Governor of Carabobo State, Venezuela, offers reward for accusing miners.
1486048	lol	2	749	0	6	5.4	227606	2400	recent@bitcoin|top@bitcoin	SIGNAL,SELF_POST_OPP	Raise 'em right!
1485883	meta	1	727	0	7	10.4	280679	21238	recent@meta|top@meta	SIGNAL	Territory Post/Comment Cost
1485822	AI	1	689	0	0	11.8	401865	8007	recent@AI|top@AI	SIGNAL	Pre Event AI + Expo Kickoff
1486165	math	2	554	0	0	1.5	48657	13635	recent@bitcoin_beginners|top@bitcoin_beginners	FRESH,SIGNAL	Cryptography Primer:  Keygen, Encrypt, Decrypt, Sign, Verify
1486059	bitcoin_Mining	1	551	0	2	5.1	294796	271	recent@bitcoin_Mining|top@bitcoin_Mining	SIGNAL	Trying out a new twist on the Mining Block Party - "Boost the Crowd"
1486068	bitcoin_beginners	1	548	0	0	4.9	33947	1538	recent@bitcoin_beginners|top@bitcoin_beginners	SIGNAL	Memory techniques for your passphrase
1485828	bitcoin	1	528	0	12	11.6	74100	9743	recent@bitcoin|top@bitcoin|recent@privacy	SIGNAL	bitcoinprivacy.wiki
1485965	bitcoin	1	513	0	1	8.2	996769	27	recent@bitcoin|top@bitcoin	SIGNAL	You Can't Run Forever: Building Bitcoin Sovereignty from Inside the EU
1486058	bitcoin	1	380	0	0	5.2	74100	9743	recent@bitcoin|top@bitcoin|recent@bitcoin_Mining	SIGNAL	Find a Bitaxe seller - Bitaxe website gets an update
1485904	AI	1	291	0	11	9.8	74100	9743	recent@AI|top@AI	SIGNAL	AI Generated Content Broke the Social Contract - Alex Hillman
1485819	tech	1	282	0	4	11.9	74100	9743	recent@bitcoin|top@bitcoin|recent@tech	SIGNAL	256D: Unlock Bitcoin Payments Across India’s UPI Merchant Network with Fedi
1486013	AI	1	228	0	2	6.6	1245155	145	recent@AI|top@AI	SIGNAL	Richard Dawkins is speedrunning making everyone hate him
1485993	lightning	1	225	0	0	7.5	280679	21238	recent@lightning|top@lightning	SIGNAL	ZeusLN/zeus · Release v13.0.1
1485939	lightning	1	225	0	3	8.9	699824	150	recent@lightning|top@lightning	SIGNAL	Instant bitcoin onboarding w/ Cash App in Breez SDK ⚡️
1486039	AI	1	218	0	0	5.6	280679	21238	recent@AI|top@AI	SIGNAL	Introducing Amazon Bedrock AgentCore payments, built with Coinbase and Stripe
1486126	tech	1	123	0	0	3.3	74100	9743	recent@devs|top@devs|recent@tech	SIGNAL	dirtyfrag: Universal Linux LPE - V4bel
1485317	art	3	3195	0	10	32.4	227606	2400	recent@bitcoin|recent@lightning	HOT,SELF_POST_OPP	Direct Current - Lightning Paywalls ✅ (maybe?)
1485237	bitcoin	1	2524	0	2	34.5	21800	482	recent@bitcoin	HOT	Introducing Alby Hub Skill — agentic control for Alby Hub
1485327	math	2	2484	1000	14	32.1	48657	13635	recent@bitcoin	OPEN_BOUNTY,HOT,SELF_POST_OPP	Bitcoin Math Puzzle #004: Selfish Mining Pt. 4
1485267	security	1	1534	0	1	33.6	401865	8007	recent@security	HOT	House Office of Cybersecurity Email: Update Your Home Routers Now
1485376	AskSN	2	1470	0	33	31.2	74100	9743	recent@bitcoin	HOT	What do stackers think of Unchained's new ad video in The Atlantic?
1485174	bitcoin	1	1206	0	5	35.9	74100	9743	recent@bitcoin	HOT	The Fabric of Desires - Nick Szabo (2026)
1485482	meta	1	1133	0	12	29.0	435224	1495	recent@meta	HOT	The rise of self-boost culture on SN
1485353	bitcoin	1	785	0	2	31.6	1067935	12	recent@bitcoin|recent@bitcoin_Mining		Bitcoin Asic Profitability Map
1485650	lightning	1	772	0	12	23.2	77467	295	recent@lightning|top@lightning		Lolli alternative?
1485658	tech	1	722	0	0	22.5	7470	1057	recent@tech|top@tech		Fields of The World Explorer - Agricultural field boundaries, generated globally
1485357	bitcoin	1	682	0	1	31.5	631896	2917	recent@bitcoin		Spams/Scams on Bitcoin... are limited by Limited Blockspace and Fees
1485366	bitcoin	1	623	0	0	31.4	7854	1887	recent@bitcoin|recent@bitcoin_Mining		Riot Platforms collaborates to Develop Nuclear-Powered Data Center Projects
1485198	AI	1	592	0	7	35.3	280679	21238	recent@AI		No, AI Won’t Make Money Obsolete
