# id	sub	tier	score	bounty	ncom	ageH	op_since	op_nitems	hits	tags	title
1484495	meta	1	199	0	0	1.8	36151	1462	recent@meta|top@meta	FRESH,SIGNAL	This Day on SN: May 5
1483697	bitcoin	1	2807	0	19	34.5	74100	9658	recent@bitcoin	HOT	Will you heed my warnings NOW? - Scott Aaronson
1483790	bitcoin	1	1795	0	11	30.4	121700	102	recent@bitcoin	HOT	Summary of "Finding Satoshi.." by my 9 year old
1483878	bitcoin_Mining	1	1321	0	13	24.3	714537	40	recent@bitcoin_Mining	HOT	What's the use of FOSS solomining (e.g. Bitaxe) when the hash rate is so small?
1483902	Stacker_Sports	3	553	0	2	23.7	51481	4001	recent@lightning|top@lightning		Why prediction markets might be skipping the Kentucky Derby
1484245	bitcoin	1	438	0	5	16.4	68821	2320	recent@bitcoin|top@bitcoin		Zabbix monitoring for Electrum servers
1484268	bitcoin	1	405	0	2	15.2	280679	21153	recent@bitcoin|top@bitcoin		A Protocol for Zero-Confirmation Bitcoin Payments
1484226	bitcoin	1	384	0	1	16.9	1482441	4	recent@bitcoin|top@bitcoin|recent@bitdevs		Happy 70th Hal Finney !
1484018	tech	1	343	0	5	20.8	458256	4589	recent@tech|top@tech		Samsung family pays off record $8bn inheritance tax bill
1483990	bitcoin	1	282	0	1	21.3	996769	26	recent@bitcoin|top@bitcoin		Bitcoin, Surveillance, and Why Patience Is a Strategy - American Hodl
1484274	AI	1	228	0	0	14.6	280679	21153	recent@AI|top@AI		Copirate 365 at DEF CON: Plundering in the Depths of Microsoft Copilot
1484302	AI	1	192	0	3	12.8	1	26309	recent@devs|top@devs|recent@AI		Treat Agent Output Like Compiler Output
1483807	bitcoin	1	167	0	0	28.6	68842	576	recent@bitcoin		Hände Weg von Der Spekulationsfrist (Hands off the speculation period)
1483797	bitcoin_beginners	1	147	0	0	29.5	296825	4270	recent@bitcoin_beginners|recent@bitcoin_Mining		In 2010 ArtForz built a Bitcoin mining farm controlled 25% of the entire network
1483999	lightning	1	123	0	1	21.2	699824	148	recent@lightning|top@lightning		Feel the Breez: Stable Balance, Cash App, Club Orange, and more ⚡️
1483850	meta	1	97	0	0	25.8	36151	1462	recent@meta		This Day on SN: May 4
1484402	AI	1	90	0	0	8.9	1208996	326	recent@AI|top@AI		Meta wants to be the Android of humanoid robots
1483862	AI	1	90	0	1	25.2	30993	3333	recent@AI		The Generation That Grew Up With Algorithms Just Called Bullshit on AI
1483947	AI	1	69	0	0	22.2	280679	21153	recent@AI|top@AI		TradingAgents: Multi-Agents LLM Financial Trading Framework
1483833	bitcoin_beginners	1	57	0	2	26.3	296825	4270	recent@bitcoin_beginners		[Warning] Michael Saylor is promoting Shitcoins
1484504	bitdevs	1	50	0	0	1.6	163128	3533	recent@bitdevs|top@bitdevs	FRESH	After ☂️' JoinMarket DoS Fix: Swap, Logs, Directories and Getting Back Online
1484506	AI	1	42	0	0	1.6	1473935	63	recent@AI|top@AI	FRESH	Inference economics from inside: what a Claude instance costs per response
1484002	bitcoin_beginners	1	39	0	1	21.1	375687	3024	recent@bitcoin_beginners|top@bitcoin_beginners		Knowing the truth about Bitcoin is a Superpower 💪🤠⚡
1484486	security	1	21	0	0	2.1	297791	7482	recent@security|top@security		Critical Apache HTTP Server Flaw Exposes Millions of Servers to RCE Attacks
1484084	math	2	0	0	1	19.7	1248037	1650	recent@bitdevs|top@bitdevs|recent@devs		DAG Workflow Engine | Hacker News
1483994	lightning	1	0	0	0	21.3	263526	324	recent@lightning|top@lightning		Lightning Network Transactions per Second Visualization Comparison
1483811	lightning	1	0	0	0	27.6	263526	324	recent@lightning		MCP server + x402 Discovery Hub. Search for the agent economy w/ 1500+ services
1483963	AI	1	0	0	0	21.8	698001	8993	recent@AI|top@AI		RBD News 5/4/26 https://youtu.be/KAyckXih7tU
1483911	AI	1	0	0	0	23.3	966763	147	recent@AI|top@AI		⚙️ Exploring Bitcoin Agents: The Intersection of AI and Sovereign Money
