# id	sub	tier	score	bounty	ncom	ageH	op_since	op_nitems	hits	tags	title
1483697	bitcoin	1	2487	0	3	6.8	74100	9651	recent@bitcoin|top@bitcoin	HOT,SIGNAL	Will you heed my warnings NOW? - Scott Aaronson
1483567	bitcoin	1	374	0	1	10.8	74100	9651	recent@bitcoin|top@bitcoin	SIGNAL	Lyn Alden vs Mike Brock: money, commerce, governance, and more
1483615	privacy	1	358	0	0	9.1	303620	5930	recent@privacy|top@privacy	SIGNAL	A hacker built a tool to track police officers. Then he tried to warn them
1483576	bitcoin	1	303	0	0	10.5	1482441	2	recent@bitcoin|top@bitcoin	SIGNAL	Ever thought about adding a passphrase to your main wallet?
1483426	meta	1	2352	0	33	16.6	402772	22075	recent@meta|top@meta	HOT	From Austin to My Small Town in India — Thank You for the Cowboy Hat, SN
1483355	bitcoin	1	1220	0	15	21.4	46077	170	recent@bitcoin|top@bitcoin	HOT	Is bitcoin getting boring?
1483304	AI	1	1127	0	30	25.7	1	26299	recent@AI	HOT	What are your most surprising personal uses of LLMs?
1483062	openagents	1	1098	0	5	35.9	144357	4179	recent@openagents	HOT	Enclavia: Provable computation, as simple as pushing a Docker image
1483459	bitcoin_beginners	1	968	0	4	15.9	296825	4269	recent@bitcoin_beginners|top@bitcoin_beginners		Reimbursement options for victims of the May 1 exploit · Bisq Network
1483196	AI	1	549	0	5	32.4	927206	14	recent@AI		Richard Dawkins says that Claude "appears to be conscious".
1483369	AI	1	543	0	2	20.4	328182	3631	recent@AI|top@AI		AI-generated actors and scripts are now ineligible for Oscars
1483407	AI	1	481	0	8	17.3	12309	3442	recent@tech|top@tech|recent@AI		xAI’s GPU fleet is running at about 11% utilization
1483503	bitcoin	1	447	0	3	14.7	178	894	recent@bitcoin|top@bitcoin		Sunday Survey: How much BTC total is in your lightning wallets right now?
1483137	meta	1	370	0	10	34.1	1	26299	recent@meta		SN Saturday Newsletter 5/2/26
1483295	tech	1	288	0	1	26.2	161788	9695	recent@tech		Kimi K2.6 just beat Claude, GPT-5.5, and Gemini in a coding challenge
1483073	nostr	1	249	0	0	35.5	166	35966	recent@nostr		Jumble launched the desktop native client
1483530	nostr	1	204	0	2	13.3	1072161	62	recent@nostr|top@nostr		🗞️ The Latest in Nostr: Weekly Nostr Recap 🚀 (04th May 2026 - 74th Edition)
1483515	bitcoin	1	194	0	2	14.1	435224	1484	recent@bitcoin_beginners|top@bitcoin_beginners		What’s the best way to learn Bitcoin deeply?
1483340	meta	1	97	0	1	22.1	36151	1459	recent@meta|top@meta		This Day on SN: May 3
1483501	tech	1	50	0	0	14.7	13531	1623	recent@devs|top@devs		Ubuntu infrastructure has been down for more than a day
1483455	AI	1	50	0	4	16.0	698001	8990	recent@AI|top@AI		[WATCH]: RBD News 5/2/26
1483512	AI	1	40	0	0	14.1	1248037	1639	recent@AI|top@AI		Coulon Agent A9 • HANGED-MAN AGENT
1483518	bitcoin_beginners	1	36	0	0	13.9	1248037	1639	recent@bitcoin_beginners|top@bitcoin_beginners|recent@bitdevs		nunchuk-io
1483502	bitcoin_beginners	1	36	0	0	14.7	296825	4269	recent@bitcoin_beginners|top@bitcoin_beginners		At University Of Goma DRC, Chickens Sold in Bitcoin: From Theory to Practical
1483410	bitcoin	1	36	0	2	17.2	1476948	10	recent@bitcoin_beginners|top@bitcoin_beginners		The self-custody gap nobody talks about
1483613	security	1	36	0	0	9.1	1248037	1639	recent@security|top@security|recent@AI		The agent harness belongs outside the sandbox | Hacker News
1483353	security	1	21	0	0	21.5	297791	7477	recent@security|top@security		CISA Adds Actively Exploited Linux Root Access Bug CVE-2026-31431 to KEV
1483234	AI	1	21	0	1	30.2	38225	861	recent@AI		Looks like you're going to have to take over SPIRIT
1483807	bitcoin	1	10	0	0	0.9	68842	574	recent@bitcoin|top@bitcoin	FRESH	Hände Weg von Der Spekulationsfrist (Hands off the speculation period)
1483797	bitcoin_beginners	1	0	0	0	1.8	296825	4269	recent@bitcoin_beginners|top@bitcoin_beginners|recent@bitcoin_Mining	FRESH	In 2010 ArtForz built a Bitcoin mining farm controlled 25% of the entire network
1483251	bitcoinplusplus	1	0	0	0	29.2	1411123	7	recent@bitcoinplusplus		What makes a Lightning payment flow worth repeating?
1483200	bitdevs	1	0	0	0	32.1	1248037	1639	recent@bitdevs|recent@devs		Modern C++ Programming: Busato | Hacker News
