# id	sub	tier	score	bounty	ncom	ageH	op_since	op_nitems	hits	tags	title
1485162	Politics_And_Law	3	1945	0	8	4.3	724606	10168	recent@econ|top@econ	HOT,SIGNAL,SELF_POST_OPP	The AI-Employment Worry is -- Not?? -- Here (NYT, Ezra Klein)
1485317	art	3	1508	0	5	0.5	227606	2395	recent@bitcoin|top@bitcoin|recent@lightning	FRESH,HOT,SIGNAL,SELF_POST_OPP	Direct Current - Lightning Paywalls ✅ (maybe?)
1485207	history	2	1404	0	5	3.2	724606	10168	recent@econ|top@econ|recent@history	HOT,SIGNAL,SELF_POST_OPP	The Fabric of Desires, and Cooperative Origin of Money (Jan3, Nick Szabo)
1485267	security	1	1178	0	0	1.7	401865	7999	recent@security|top@security	FRESH,HOT,SIGNAL	House Office of Cybersecurity Email: Update Your Home Routers Now
1485097	bitcoin	1	1172	0	6	6.1	48942	1197	recent@bitcoin|top@bitcoin	HOT,SIGNAL	Found an unarchived Bitcoin Logo by Satoshi Nakamoto on the Bitcoin Sourceforge
1485116	Stacker_Stocks	2	1160	0	22	5.6	724606	10168	recent@econ|top@econ|recent@Stacker_Stocks	HOT,SIGNAL	Saylor Selling Sats?!
1485028	BooksAndArticles	2	1123	0	3	10.6	487489	177	recent@BooksAndArticles|top@BooksAndArticles	HOT,SIGNAL	writing without book writing day #10: i needed to truly detach.
1485174	bitcoin	1	1106	0	5	4.1	74100	9695	recent@bitcoin|top@bitcoin|recent@econ	HOT,SIGNAL	The Fabric of Desires - Nick Szabo (2026)
1485130	charts_and_maps	2	804	0	3	5.1	280679	21191	recent@charts_and_maps|top@charts_and_maps	SIGNAL	Industrial robots in operation per 1,000 employees, by country
1485237	bitcoin	1	760	0	0	2.6	21800	482	recent@bitcoin|top@bitcoin	SIGNAL	Introducing Alby Hub Skill — agentic control for Alby Hub
1485291	math	2	758	0	1	1.2	280679	21191	recent@math|top@math	FRESH,SIGNAL	Jo Boaler Wants Everyone to Love Math (2018)
1485094	BooksAndArticles	2	706	0	3	6.2	280679	21191	recent@econ|top@econ|recent@BooksAndArticles	SIGNAL	The happy capitalism of Richard Scarry's Busytown
1485198	AI	1	571	0	6	3.4	280679	21191	recent@AI|top@AI|recent@econ	SIGNAL	No, AI Won’t Make Money Obsolete
1485327	math	2	513	1000	0	0.2	48657	13612	recent@bitcoin|top@bitcoin|recent@math	OPEN_BOUNTY,LOW_COMP,FRESH,SIGNAL	Bitcoin Math Puzzle #004: Selfish Mining Pt. 4
1485268	math	2	380	0	1	1.7	74100	9695	recent@bitcoin|top@bitcoin|recent@math	FRESH,SIGNAL	Zinc+: SNARKs for Polynomial Rings - Nethermind Research
1485264	news	2	339	0	3	1.7	440139	4139	recent@news|top@news	FRESH,SIGNAL	Ted Turner Dead: CNN Founder Was 87
1485293	meta	1	311	0	6	1.2	88718	43234	recent@meta|top@meta	FRESH,SIGNAL	Ratio of lurkers to contributors to creators
1485316	bitcoin	1	307	0	0	0.5	74100	9695	recent@bitcoin|top@bitcoin|recent@bitcoin_Mining	FRESH,SIGNAL	ASIC Miner Profitability Calculator 2026 with Live Prices & ROI
1485079	bitcoin	1	289	0	15	6.7	166	36022	recent@bitcoin|top@bitcoin	SIGNAL	Stop demanding more fiat from banks and their scammers
1485202	bitcoin	1	240	0	1	3.4	1476948	12	recent@Education|top@Education	SIGNAL	Bitcoin holders: You're overpaying tax without lot selection.
1485059	lol	2	236	0	7	8.2	30993	3350	recent@lol|top@lol	SIGNAL,SELF_POST_OPP	ISMO | Things I Hate About New Cars
1485023	AI	1	228	0	0	11.0	140698	1040	recent@AI|top@AI	SIGNAL	AI Graveyard — discontinued and acquired AI tools
1485190	Stacker_Stocks	2	224	0	7	3.6	9274	22160	recent@Stacker_Stocks|top@Stacker_Stocks	SIGNAL,SELF_POST_OPP	Daily Stock Discussion ~Stacker_Stocks
1485080	AI	1	198	0	10	6.6	280679	21191	recent@AI|top@AI	SIGNAL	Silicon Valley bets $200M on AI data centers floating in the ocean
1485290	meta	1	179	0	0	1.3	36151	1464	recent@meta|top@meta	FRESH,SIGNAL	What are you working on this week?
1485298	bitcoin	1	152	0	0	1.1	1458171	133	recent@nostr|top@nostr	FRESH,SIGNAL	It's all kicking off on Nostr
1485322	charts_and_maps	2	146	0	0	0.4	280679	21191	recent@charts_and_maps|top@charts_and_maps	FRESH,SIGNAL	Where the U.S. Military Presence Is Concentrated in Europe
1485188	bitcoin_Mining	1	144	0	0	3.6	263526	326	recent@bitcoin_Mining|top@bitcoin_Mining	SIGNAL	Build & Configure DATUM Gateway for Bitcoin Mining 2026 (on Ubuntu)
1485297	lol	2	133	0	0	1.1	74100	9695	recent@lol|top@lol	FRESH,SIGNAL	Microsoft Edge stores your passwords in plaintext RAM... on purpose - PC World
1484504	bitdevs	1	5370	0	4	30.1	163128	3537	recent@bitdevs	HOT	After ☂️' JoinMarket DoS Fix: Swap, Logs, Directories and Getting Back Online
1484625	lightning	1	2244	0	1	26.1	280679	21191	recent@lightning	HOT	Post Quantum Lightning: Layer by Layer
1484670	AskSN	2	1748	0	27	25.3	724606	10168	recent@AskSN|recent@BooksAndArticles	HOT	How Many Books Do You Have... and How Much Bragging Rights Do They Give You?
