# id	sub	tier	score	bounty	ncom	ageH	op_since	op_nitems	hits	tags	title
1483426	meta	1	1657	0	19	4.7	402772	22068	recent@meta|top@meta	HOT,SIGNAL	From Austin to My Small Town in India — Thank You for the Cowboy Hat, SN
1483355	bitcoin	1	1130	0	3	9.4	46077	170	recent@bitcoin|top@bitcoin	HOT,SIGNAL	Is bitcoin getting boring?
1483459	bitcoin_beginners	1	544	0	2	3.9	296825	4268	recent@bitcoin_beginners|top@bitcoin_beginners	SIGNAL	Reimbursement options for victims of the May 1 exploit · Bisq Network
1483503	bitcoin	1	411	0	1	2.7	178	894	recent@bitcoin|top@bitcoin	SIGNAL	Sunday Survey: How much BTC total is in your lightning wallets right now?
1483407	AI	1	403	0	6	5.3	12309	3442	recent@tech|top@tech|recent@AI	SIGNAL	xAI’s GPU fleet is running at about 11% utilization
1483373	podcasts	2	360	0	0	7.7	9274	22108	recent@history|top@history|recent@podcasts	SIGNAL	Bernardo de Gálvez: Forgotten Hero of the American Revolution
1483369	AI	1	270	0	2	8.4	328182	3628	recent@AI|top@AI	SIGNAL	AI-generated actors and scripts are now ineligible for Oscars
1483530	nostr	1	204	0	0	1.3	1072161	61	recent@nostr|top@nostr	FRESH,SIGNAL	🗞️ The Latest in Nostr: Weekly Nostr Recap 🚀 (04th May 2026 - 74th Edition)
1483365	Stacker_Stocks	2	184	0	0	8.6	9274	22108	recent@Stacker_Stocks|top@Stacker_Stocks	SIGNAL	Daily Stock Discussion ~Stacker_Stocks
1483141	science	2	4781	0	28	21.9	724606	10129	recent@science|top@science|recent@econ	HOT	Jane Goodall’s Famous Last Words, and How “The” Planet is Not a Thing
1482875	bitcoin	1	4449	0	42	28.2	934367	885	recent@bitcoin	HOT	Where should JoinMarket development focus next?
1482802	econ	2	2477	0	35	30.5	724606	10129	recent@econ	HOT	Fungibility and Zero Sum: The Stupidest Thing You'll See Today
1482952	bitcoin	1	2340	0	22	26.1	435224	1484	recent@bitcoin|recent@bitcoin_beginners	HOT	What part of Bitcoin took you longest to understand?
1482916	math	2	1702	1000	7	26.6	48657	13566	recent@math	OPEN_BOUNTY,HOT,SELF_POST_OPP	Weekend Puzzle: Interesting Numbers
1482778	news	2	1319	0	4	31.2	74100	9641	recent@news	HOT	Notes on a non-profit indicted for bank fraud - patio11
1482904	bitcoin	1	1300	0	1	27.2	593189	802	recent@bitcoin	HOT	nullc losing patience with luke-jr and knots rabble
1482853	science	2	1111	0	5	28.8	458256	4586	recent@science|recent@Construction_and_Engineering|recent@charts_and_maps	HOT,SELF_POST_OPP	Coal Still Generates More Electricity Than Any Other Source
1483062	openagents	1	1098	0	4	23.9	144357	4179	recent@openagents|top@openagents	HOT	Enclavia: Provable computation, as simple as pushing a Docker image
1483037	AI	1	1075	0	0	24.3	1472981	26	recent@AI	HOT	AI Agents Don’t Need Delaware C-Corps. They Need Nostr Citizenship.
1483304	AI	1	1034	0	16	13.7	1	26299	recent@AI|top@AI|recent@AskSN	HOT	What are your most surprising personal uses of LLMs?
1483082	math	2	1007	0	7	23.3	4078	5290	recent@math|top@math	HOT,SELF_POST_OPP	Why is 142857 interesting?
1482811	Stacker_Stocks	2	873	0	12	30.2	724606	10129	recent@econ|recent@Stacker_Stocks	SELF_POST_OPP	The OG Fiat Saylor: Berkshire Hathaway Stacking Dollars, Not Sats (FT)
1482744	BooksAndArticles	2	716	0	4	32.6	30782	24668	recent@BooksAndArticles		Books & Articles Weekly, Issue 111
1482950	AskSN	2	705	0	10	26.2	597594	3201	recent@econ|recent@Education|recent@AskSN	SELF_POST_OPP	Best topics  for teaching kids about money and finance
1483217	charts_and_maps	2	696	0	1	19.7	328182	3628	recent@charts_and_maps|top@charts_and_maps		The Spread of Christianity: Every Year [30 CE (AD)]
1482888	BooksAndArticles	2	545	0	2	27.7	328182	3628	recent@econ|recent@BooksAndArticles		Hayek, Orwell, And 'The End Of Truth'
1483196	AI	1	528	0	3	20.4	927206	12	recent@AI|top@AI		Richard Dawkins says that Claude "appears to be conscious".
1482692	lol	2	408	0	8	35.7	144450	17	recent@lol	SELF_POST_OPP	Hell yeah, got my account back
1483137	meta	1	370	0	10	22.1	1	26299	recent@meta|top@meta		SN Saturday Newsletter 5/2/26
1482701	science	2	358	0	4	34.9	297791	7476	recent@science		Scientists Just Made Carbon Capture Much Cheaper and Easier
1482910	bitcoin	1	352	0	12	27.0	74100	9641	recent@bitcoin		PACTs: Protecting Your Bitcoin From a Quantum Sunset
1482767	econ	2	328	0	21	31.8	88718	43134	recent@econ		Top April '26 Econ Posts
1483209	econ	2	321	0	1	20.0	1293586	1750	recent@econ|top@econ		AAA Fuel Prices - 30 cents higher nationally
1482733	bitcoin	1	302	0	0	33.8	30993	3296	recent@bitcoin		Why funding open source is NOT philanthropy with Pavlenex
1483295	tech	1	288	0	1	14.2	161788	9692	recent@tech|top@tech		Kimi K2.6 just beat Claude, GPT-5.5, and Gemini in a coding challenge
1482997	AI	1	272	0	12	24.9	7693	2303	recent@AI|recent@openagents		What are the risks of using OpenAgents?
1482752	AI	1	262	0	0	32.3	9274	22108	recent@AI|recent@Stacker_Stocks|recent@charts_and_maps		💰 $700 billion capex isn’t enough - Snacks
1483073	nostr	1	249	0	0	23.5	166	35963	recent@nostr|top@nostr		Jumble launched the desktop native client
1482734	AI	1	249	0	5	33.8	12309	3442	recent@tech|recent@AI		AMD Ryzen AI Halo Box: Mini PC with 128 GB of shared memory
1482897	videos	3	230	0	3	27.4	9274	22108	recent@Construction_and_Engineering		How is  Enriched Uranium Made?
1482858	security	1	199	0	0	28.6	370699	237	recent@security		City Learns Flock Accessed Children's Gymnastics Room as a Demo, Renews Anyway
1482770	science	2	172	0	0	31.3	458256	4586	recent@science		Birds Are More Afraid of Women Than of Men
1483020	meta	1	150	0	8	24.6	435224	1484	recent@meta		Boosters vs Downzappers 2
1482822	Politics_And_Law	3	142	0	0	29.7	88718	43134	recent@history		We Are Living in the Fourth American Republic
1482700	bitcoin	1	136	0	1	35.1	223678	5582	recent@bitcoin		January 15th, 2011 - Barcamp San Diego - "Bitcoin Q&A"
1482747	AI	1	132	0	2	32.5	1472981	26	recent@AI		Spotify adds 'Verified' badges to distinguish human artists from AI
1482815	bitcoin_beginners	1	125	0	1	30.2	416073	469	recent@bitcoin_beginners		Stop advertising Bitcoin
1482793	AskSN	2	117	0	0	30.9	1462312	65	recent@AskSN|recent@BooksAndArticles		First week first book
1483194	lol	2	114	0	1	20.5	328182	3628	recent@lol|top@lol		Fine for parking
1483015	podcasts	2	112	0	4	24.7	9274	22108	recent@history|recent@podcasts		Jakob Fugger: The Richest Man in History
1483340	meta	1	97	0	1	10.1	36151	1459	recent@meta|top@meta		This Day on SN: May 3
