# id	sub	tier	score	bounty	ncom	ageH	op_since	op_nitems	hits	tags	title
1485678	BooksAndArticles	2	1964	0	3	5.2	487489	179	recent@BooksAndArticles|top@BooksAndArticles	HOT,SIGNAL	Review: Red City by Marie Lu
1485650	lightning	1	753	0	5	7.1	77467	290	recent@lightning|top@lightning	SIGNAL	Lolli alternative?
1485658	tech	1	722	0	0	6.4	7470	1057	recent@tech|top@tech|recent@charts_and_maps	SIGNAL	Fields of The World Explorer - Agricultural field boundaries, generated globally
1485645	news	2	616	0	3	7.2	30782	24679	recent@news|top@news	SIGNAL	Epstein "Suicide Note" Released
1485535	Stacker_Stocks	2	404	0	2	11.3	280679	21199	recent@Stacker_Stocks|top@Stacker_Stocks	SIGNAL	Robinhood's venture fund IPO attracted 150,000+ retail investors, CEO says
1485628	tech	1	296	0	1	7.9	30782	24679	recent@tech|top@tech	SIGNAL	Introducing Proton Meet: Privacy-first video conferencing | Proton
1485613	lol	2	275	0	5	8.4	30782	24679	recent@lol|top@lol	SIGNAL,SELF_POST_OPP	Anyone selling some bitcoin to buy some nice, shiny, brand new CTR?
1485700	bitcoin	1	247	0	1	4.3	74100	9714	recent@bitcoin|top@bitcoin|recent@privacy	SIGNAL	Digital Hijrah — A Practical Guide to Digital Sovereignty
1485521	Education	2	159	0	0	11.7	1293586	1773	recent@Education|top@Education	SIGNAL	Canvas Breach May Put 275M Users, 9,000 Schools at Risk
1485317	art	3	3195	0	10	16.3	227606	2398	recent@bitcoin|top@bitcoin|recent@lightning	HOT,SELF_POST_OPP	Direct Current - Lightning Paywalls ✅ (maybe?)
1485327	math	2	2484	1000	9	16.0	48657	13620	recent@bitcoin|top@bitcoin|recent@math	OPEN_BOUNTY,HOT,SELF_POST_OPP	Bitcoin Math Puzzle #004: Selfish Mining Pt. 4
1485237	bitcoin	1	2403	0	0	18.4	21800	482	recent@bitcoin|top@bitcoin	HOT	Introducing Alby Hub Skill — agentic control for Alby Hub
1485162	Politics_And_Law	3	2088	0	17	20.0	724606	10195	recent@econ|top@econ	HOT,SELF_POST_OPP	The AI-Employment Worry is -- Not?? -- Here (NYT, Ezra Klein)
1485207	history	2	1896	0	5	19.0	724606	10195	recent@econ|top@econ|recent@history	HOT,SELF_POST_OPP	The Fabric of Desires, and Cooperative Origin of Money (Jan3, Nick Szabo)
1485116	Stacker_Stocks	2	1817	0	27	21.4	724606	10195	recent@econ|top@econ|recent@Stacker_Stocks	HOT	Saylor Selling Sats?!
1485267	security	1	1534	0	1	17.5	401865	8000	recent@security|top@security	HOT	House Office of Cybersecurity Email: Update Your Home Routers Now
1485002	AI	1	1451	0	8	28.7	74100	9714	recent@AI	HOT	How a bill banning AI for kids could usher in widespread ID checks online
1485376	AskSN	2	1426	0	33	15.1	74100	9714	recent@bitcoin|top@bitcoin|recent@AskSN	HOT	What do stackers think of Unchained's new ad video in The Atlantic?
