# id	sub	tier	score	bounty	ncom	ageH	op_since	op_nitems	hits	tags	title
1483304	AI	1	828	0	2	7.9	1	26299	recent@AI|top@AI|recent@AskSN	SIGNAL	What are your most surprising personal uses of LLMs?
1483295	tech	1	287	0	0	8.4	161788	9689	recent@tech|top@tech	SIGNAL	Kimi K2.6 just beat Claude, GPT-5.5, and Gemini in a coding challenge
1483373	podcasts	2	240	0	0	1.8	9274	22103	recent@history|top@history|recent@podcasts	FRESH,SIGNAL	Bernardo de Gálvez: Forgotten Hero of the American Revolution
1483369	AI	1	126	0	0	2.5	328182	3626	recent@AI|top@AI	SIGNAL	AI-generated actors and scripts are now ineligible for Oscars
1483141	science	2	4781	0	28	16.0	724606	10129	recent@science|top@science|recent@econ	HOT	Jane Goodall’s Famous Last Words, and How “The” Planet is Not a Thing
1482875	bitcoin	1	4449	0	42	22.3	934367	885	recent@bitcoin|top@bitcoin	HOT	Where should JoinMarket development focus next?
1482649	bitcoin	1	2991	0	20	32.1	1	26299	recent@bitcoin|recent@econ	HOT	'Everyone Is Lying to You for Money' is almost a great bitcoin documentary
1482802	econ	2	2477	0	35	24.6	724606	10129	recent@econ	HOT	Fungibility and Zero Sum: The Stupidest Thing You'll See Today
1482952	bitcoin	1	2340	0	20	20.3	435224	1482	recent@bitcoin|top@bitcoin|recent@bitcoin_beginners	HOT	What part of Bitcoin took you longest to understand?
1482916	math	2	1702	1000	7	20.8	48657	13562	recent@math|top@math	OPEN_BOUNTY,HOT,SELF_POST_OPP	Weekend Puzzle: Interesting Numbers
1482778	news	2	1319	0	4	25.3	74100	9638	recent@news	HOT	Notes on a non-profit indicted for bank fraud - patio11
1482644	Construction_and_Engineering	2	1318	0	1	32.7	1022234	468	recent@Construction_and_Engineering	HOT	PoW 5/1/26 Part 1
1482904	bitcoin	1	1200	0	1	21.3	593189	802	recent@bitcoin|top@bitcoin	HOT	nullc losing patience with luke-jr and knots rabble
1482853	science	2	1111	0	5	23.0	458256	4584	recent@science|top@science|recent@Construction_and_Engineering	HOT,SELF_POST_OPP	Coal Still Generates More Electricity Than Any Other Source
1483062	openagents	1	1098	0	4	18.1	144357	4179	recent@openagents|top@openagents	HOT	Enclavia: Provable computation, as simple as pushing a Docker image
1483037	AI	1	1075	0	0	18.5	1472981	24	recent@AI|top@AI	HOT	AI Agents Don’t Need Delaware C-Corps. They Need Nostr Citizenship.
1482645	Construction_and_Engineering	2	1027	0	2	32.6	1022234	468	recent@Construction_and_Engineering	HOT	PoW 5/1/26 Part 2
1483082	math	2	1007	0	7	17.4	4078	5290	recent@math|top@math	HOT,SELF_POST_OPP	Why is 142857 interesting?
1482811	Stacker_Stocks	2	852	0	12	24.3	724606	10129	recent@econ|recent@Stacker_Stocks	SELF_POST_OPP	The OG Fiat Saylor: Berkshire Hathaway Stacking Dollars, Not Sats (FT)
1482650	tech	1	771	0	1	32.1	161788	9689	recent@tech		Ask.com has closed
1482744	BooksAndArticles	2	716	0	4	26.7	30782	24667	recent@BooksAndArticles		Books & Articles Weekly, Issue 111
1482950	AskSN	2	705	0	10	20.3	597594	3197	recent@econ|top@econ|recent@Education	SELF_POST_OPP	Best topics  for teaching kids about money and finance
1483217	charts_and_maps	2	696	0	1	13.8	328182	3626	recent@charts_and_maps|top@charts_and_maps		The Spread of Christianity: Every Year [30 CE (AD)]
1482677	bitcoin	1	604	0	0	30.6	129794	39	recent@bitcoin		BOLT12 Pay now supports native clearnet exposure on StartOS (no tunnel needed)
1482596	tech	1	549	0	0	35.4	1293586	1750	recent@tech		Robotaxi Services Put the 'Auto' in Autonomous
1482888	BooksAndArticles	2	545	0	2	21.9	328182	3626	recent@econ|top@econ|recent@BooksAndArticles		Hayek, Orwell, And 'The End Of Truth'
1483196	AI	1	528	0	3	14.6	927206	12	recent@AI|top@AI		Richard Dawkins says that Claude "appears to be conscious".
1482692	lol	2	408	0	8	29.8	144450	17	recent@lol	SELF_POST_OPP	Hell yeah, got my account back
1482656	tech	1	386	0	2	31.9	1	26299	recent@tech|recent@charts_and_maps		All Ages Have Cut Back On Scrolling
1483137	meta	1	370	0	10	16.2	1	26299	recent@meta|top@meta		SN Saturday Newsletter 5/2/26
1482701	science	2	358	0	4	29.1	297791	7475	recent@science		Scientists Just Made Carbon Capture Much Cheaper and Easier
1482910	bitcoin	1	352	0	12	21.2	74100	9638	recent@bitcoin|top@bitcoin		PACTs: Protecting Your Bitcoin From a Quantum Sunset
1482767	econ	2	328	0	21	25.9	88718	43118	recent@econ		Top April '26 Econ Posts
1482654	AI	1	324	0	1	31.9	140698	1034	recent@AI		Understanding the LLM Bubble
1483209	econ	2	321	0	1	14.1	1293586	1750	recent@econ|top@econ		AAA Fuel Prices - 30 cents higher nationally
1482733	bitcoin	1	302	0	0	27.9	30993	3296	recent@bitcoin		Why funding open source is NOT philanthropy with Pavlenex
1482997	AI	1	272	0	12	19.0	7693	2303	recent@AI|top@AI|recent@openagents		What are the risks of using OpenAgents?
1482619	Stacker_Stocks	2	270	0	4	34.4	9274	22103	recent@Stacker_Stocks		MSTY Payout #35: Ooops 0x did it again!!!!
1482752	AI	1	262	0	0	26.4	9274	22103	recent@AI|recent@Stacker_Stocks|recent@charts_and_maps		💰 $700 billion capex isn’t enough - Snacks
1483073	nostr	1	249	0	0	17.6	166	35962	recent@nostr|top@nostr		Jumble launched the desktop native client
