# id	sub	tier	score	bounty	ncom	ageH	op_since	op_nitems	hits	tags	title
1485678	BooksAndArticles	2	1964	0	3	9.5	487489	179	recent@BooksAndArticles|top@BooksAndArticles	HOT,SIGNAL	Review: Red City by Marie Lu
1485650	lightning	1	772	0	6	11.4	77467	290	recent@lightning|top@lightning	SIGNAL	Lolli alternative?
1485658	tech	1	722	0	0	10.7	7470	1057	recent@tech|top@tech|recent@charts_and_maps	SIGNAL	Fields of The World Explorer - Agricultural field boundaries, generated globally
1485645	news	2	621	0	3	11.5	30782	24682	recent@news|top@news	SIGNAL	Epstein "Suicide Note" Released
1485770	art	3	450	0	0	2.1	4078	5296	recent@science|top@science|recent@BooksAndArticles	SIGNAL	French professor accused of ‘gigantic hoax’ after inventing Nobel-style prize
1485700	bitcoin	1	378	0	2	8.6	74100	9716	recent@bitcoin|top@bitcoin|recent@privacy	SIGNAL	Digital Hijrah — A Practical Guide to Digital Sovereignty
1485730	Music	3	367	0	7	5.9	199494	14565	recent@Music|top@Music	SIGNAL,SELF_POST_OPP	Daily Discussion Thread ~Music Saloon!
1485706	Stacker_Sports	3	271	0	2	8.1	458256	4593	recent@Stacker_Sports|top@Stacker_Sports	SIGNAL	Champions League final 2026: Arsenal to face PSG
1485749	AI	1	230	0	1	3.5	140698	1041	recent@AI|top@AI|recent@charts_and_maps	SIGNAL	Stack Overflow - Number Of Questions Asked
1485752	lol	2	139	0	0	3.3	280679	21214	recent@AI|top@AI|recent@lol	SIGNAL	A Kid With a Fake Mustache Tricked an Online Age-Verification Tool
1485751	Politics_And_Law	3	136	0	9	3.4	166	36053	recent@Politics_And_Law|top@Politics_And_Law	SIGNAL	Never enter a plea !
1485778	Education	2	102	0	0	1.8	104755	12102	recent@Education|top@Education	FRESH,SIGNAL	My son’s first piece of writing
1485460	Politics_And_Law	3	12142	0	22	17.8	375005	2041	recent@culture|top@culture|recent@Politics_And_Law	HOT	living in Venezuela 2026
1485317	art	3	3195	0	10	20.6	227606	2398	recent@bitcoin|top@bitcoin|recent@lightning	HOT,SELF_POST_OPP	Direct Current - Lightning Paywalls ✅ (maybe?)
1485237	bitcoin	1	2523	0	0	22.7	21800	482	recent@bitcoin|top@bitcoin	HOT	Introducing Alby Hub Skill — agentic control for Alby Hub
1485327	math	2	2484	1000	10	20.3	48657	13620	recent@bitcoin|top@bitcoin|recent@math	OPEN_BOUNTY,HOT,SELF_POST_OPP	Bitcoin Math Puzzle #004: Selfish Mining Pt. 4
1485507	Photography	3	2286	0	1	16.4	1250874	282	recent@Photography|top@Photography	HOT	Photographing two french bulldogs
1485162	Politics_And_Law	3	2088	0	17	24.4	724606	10198	recent@econ|recent@Politics_And_Law	HOT,SELF_POST_OPP	The AI-Employment Worry is -- Not?? -- Here (NYT, Ezra Klein)
1485207	history	2	1896	0	5	23.3	724606	10198	recent@econ|top@econ|recent@history	HOT,SELF_POST_OPP	The Fabric of Desires, and Cooperative Origin of Money (Jan3, Nick Szabo)
1485116	Stacker_Stocks	2	1817	0	31	25.7	724606	10198	recent@econ|recent@Stacker_Stocks	HOT	Saylor Selling Sats?!
1485245	gaming	3	1781	0	3	22.4	440139	4143	recent@gaming|top@gaming	HOT	The Visible Zorker Project
1485267	security	1	1534	0	1	21.8	401865	8001	recent@security|top@security|recent@Politics_And_Law	HOT	House Office of Cybersecurity Email: Update Your Home Routers Now
1484978	Photography	3	1453	0	3	35.2	1250874	282	recent@Photography	HOT	Professional work
1485002	AI	1	1451	0	8	33.0	74100	9716	recent@AI|recent@Politics_And_Law	HOT	How a bill banning AI for kids could usher in widespread ID checks online
1485376	AskSN	2	1426	0	33	19.4	74100	9716	recent@bitcoin|top@bitcoin|recent@AskSN	HOT	What do stackers think of Unchained's new ad video in The Atlantic?
1485097	bitcoin	1	1272	0	6	26.2	48942	1199	recent@bitcoin	HOT	Found an unarchived Bitcoin Logo by Satoshi Nakamoto on the Bitcoin Sourceforge
1485174	bitcoin	1	1206	0	5	24.1	74100	9716	recent@bitcoin|recent@econ	HOT	The Fabric of Desires - Nick Szabo (2026)
1485468	Stacker_Stocks	2	1123	0	9	17.6	724606	10198	recent@econ|top@econ|recent@Stacker_Stocks	HOT,SELF_POST_OPP	GameStop Stock Printer Going BRR.... (Money Stuff, Matt Levine)
