# id	sub	tier	score	bounty	ncom	ageH	op_since	op_nitems	hits	tags	title
1485097	bitcoin	1	1077	0	4	2.1	48942	1195	recent@bitcoin|top@bitcoin	HOT,SIGNAL	Found an unarchived Bitcoin Logo by Satoshi Nakamoto on the Bitcoin Sourceforge
1485028	BooksAndArticles	2	1073	0	2	6.7	487489	177	recent@BooksAndArticles|top@BooksAndArticles	HOT,SIGNAL	writing without book writing day #10: i needed to truly detach.
1485116	Stacker_Stocks	2	1003	0	16	1.6	724606	10156	recent@econ|top@econ|recent@Stacker_Stocks	FRESH,HOT,SIGNAL,SELF_POST_OPP	Saylor Selling Sats?!
1485162	Politics_And_Law	3	954	0	0	0.3	724606	10156	recent@econ|top@econ|recent@Politics_And_Law	FRESH,SIGNAL	The AI-Employment Worry is -- Not?? -- Here (NYT, Ezra Klein)
1484980	bitcoin_Mining	1	781	0	5	10.8	1227948	155	recent@bitcoin_Mining|top@bitcoin_Mining	SIGNAL	The Gold Standard of Waste
1485094	BooksAndArticles	2	706	0	2	2.2	280679	21179	recent@econ|top@econ|recent@BooksAndArticles	SIGNAL	The happy capitalism of Richard Scarry's Busytown
1484963	Stacker_Stocks	2	602	0	6	12.0	934429	274	recent@Stacker_Stocks|top@Stacker_Stocks	SIGNAL,SELF_POST_OPP	59% of all capital invested in the US is already in passive funds.
1485002	AI	1	409	0	7	8.9	74100	9682	recent@AI|top@AI|recent@Politics_And_Law	SIGNAL	How a bill banning AI for kids could usher in widespread ID checks online
1484974	security	1	399	0	0	11.4	297791	7486	recent@security|top@security	SIGNAL	Critical cPanel Vulnerability Weaponized to Target Government and MSP Networks
1484978	Photography	3	382	0	1	11.1	1250874	280	recent@Photography|top@Photography	SIGNAL	Professional work
1484999	lol	2	331	0	7	9.5	74100	9682	recent@lol|top@lol|recent@Christianity	SIGNAL,SELF_POST_OPP	Even the pope gets hassled by kyc
1485130	charts_and_maps	2	285	0	2	1.1	280679	21179	recent@charts_and_maps|top@charts_and_maps	FRESH,SIGNAL	Industrial robots in operation per 1,000 employees, by country
1485007	videos	3	282	0	1	8.4	463	676	recent@videos|top@videos	SIGNAL	History of Money Video
1484966	HealthAndFitness	3	262	0	6	11.7	698001	8999	recent@HealthAndFitness|top@HealthAndFitness	SIGNAL,SELF_POST_OPP	AAAAAAAAAAHHHHHH
1485059	lol	2	236	0	7	4.2	30993	3350	recent@lol|top@lol	SIGNAL,SELF_POST_OPP	ISMO | Things I Hate About New Cars
1485023	AI	1	228	0	0	7.1	140698	1040	recent@AI|top@AI	SIGNAL	AI Graveyard — discontinued and acquired AI tools
1485080	AI	1	198	0	7	2.7	280679	21179	recent@AI|top@AI	SIGNAL	Silicon Valley bets $200M on AI data centers floating in the ocean
1485144	relationships	3	172	0	1	0.6	104755	12093	recent@relationships|top@relationships	FRESH,SIGNAL	Bad Day at Teaching
1485042	Music	3	170	0	8	5.4	199494	14563	recent@Music|top@Music	SIGNAL	Daily Discussion Thread ~Music Saloon!
1485121	hyperlinks	3	100	0	1	1.5	140698	1040	recent@hyperlinks|top@hyperlinks	FRESH,SIGNAL	The Boring Internet
1484344	Christianity	3	26399	0	17	35.6	182968	676	recent@Christianity	HOT,SELF_POST_OPP	I just completed the "Bible reading in under one year challenge"
1484504	bitdevs	1	5370	0	4	26.1	163128	3537	recent@bitdevs|recent@AGORA	HOT	After ☂️' JoinMarket DoS Fix: Swap, Logs, Directories and Getting Back Online
1484418	Politics_And_Law	3	2891	0	3	32.5	80482	973	recent@Politics_And_Law	HOT	Technocracy With Anton Cebalo | The Transformation of Value [Video interview]
1484387	Politics_And_Law	3	2530	0	10	33.8	89467	18331	recent@history|recent@Politics_And_Law	HOT,SELF_POST_OPP	Number of mosques in Germany
1484511	Christianity	3	2375	0	8	26.0	416073	470	recent@Christianity	HOT,SELF_POST_OPP	Does the Bible justify war?
1484625	lightning	1	2244	0	1	22.1	280679	21179	recent@lightning|top@lightning	HOT	Post Quantum Lightning: Layer by Layer
1484670	AskSN	2	1748	0	24	21.3	724606	10156	recent@AskSN|top@AskSN|recent@BooksAndArticles	HOT	How Many Books Do You Have... and How Much Bragging Rights Do They Give You?
1484762	Travel	3	1710	0	28	19.3	227606	2392	recent@bitcoin|top@bitcoin|recent@privacy	HOT	Hide a message in an emoji
1484557	AI	1	1700	0	7	24.4	51481	4004	recent@AI|recent@econ|recent@Stacker_Stocks	HOT	Coinbase cuts headcount by 14% citing AI acceleration. The shares are gaining
1484660	econ	2	1519	0	1	21.5	724606	10156	recent@econ|top@econ	HOT	The Golden Age of Arbitrage Has Begun (FT, Patrick Foulis)
1484534	nostr	1	1514	0	0	25.1	126503	762	recent@nostr	HOT	Nostr Compress - High Performance Video Optimization
1484685	privacy	1	1355	0	7	21.1	74100	9682	recent@privacy|top@privacy|recent@Politics_And_Law	HOT	‘They protect the law while breaking it’: Inside Europol’s shadow IT system
1484624	AskSN	2	1338	0	5	22.2	227606	2392	recent@lightning|top@lightning|recent@AskSN	HOT,SELF_POST_OPP	LNDg P&L "Offchain Costs" question
1484597	bitcoin	1	1335	0	7	23.0	74100	9682	recent@bitcoin|top@bitcoin|recent@bitdevs	HOT	CVE-2024-52911 - Bitcoin Core Script Interpreter Remote Crash
1484743	Politics_And_Law	3	1282	0	17	19.9	88988	43339	recent@Politics_And_Law|top@Politics_And_Law	HOT,SELF_POST_OPP	B.C hotel turned shelter now an unlivable Biohazard
1484686	Geyser_community	3	1186	0	1	21.1	159293	490	recent@Geyser_community|top@Geyser_community|recent@HealthAndFitness	HOT	Put your name (or logo) on... BITCOIN ARENA 🏟️ final stretch of crowdfunding!
1484902	bitcoin	1	1123	0	2	14.7	7670	655	recent@bitcoin|top@bitcoin	HOT	nucula: Cashu ecash wallet for ESP32-C6 with NFC tap-to-pay
1484588	hyperlinks	3	914	0	2	23.4	140698	1040	recent@hyperlinks|top@hyperlinks		We raised a $2.2B crypto fund - a16z
1484594	bitcoin	1	885	0	1	23.2	74100	9682	recent@bitcoin|top@bitcoin|recent@lightning		Simple Taproot Channels merged into BOLTs
1484867	security	1	721	0	5	15.6	440139	4137	recent@security|top@security|recent@tech		Grok's crypto wallet was just exploited by a tweet sent in morse code
1484747	Stacker_Sports	3	603	0	13	19.8	1448206	558	recent@Stacker_Sports|top@Stacker_Sports	SELF_POST_OPP	🏀 Bracketology Update
1484862	Politics_And_Law	3	597	0	7	15.8	48657	13607	recent@Politics_And_Law|top@Politics_And_Law	SELF_POST_OPP	Weapons grade takedown of Bernie Sanders
1484337	Stacker_Sports	3	533	0	47	35.9	88718	43224	recent@Stacker_Sports		Sportsball Discussion Thread
1484889	Animal_World	3	498	0	15	15.0	88988	43339	recent@Animal_World|top@Animal_World	SELF_POST_OPP	Corner office
1484953	bitcoin	1	474	0	5	12.2	74100	9682	recent@bitcoin|top@bitcoin|recent@Politics_And_Law		Law of Code #200: Money Transmission & Developer Liability
1484474	art	3	426	0	3	27.5	737199	79	recent@art		Update from the Art Gallery in BTC Prague 2026
1484609	Stacker_Sports	3	425	0	9	22.4	1448206	558	recent@Stacker_Sports|top@Stacker_Sports	SELF_POST_OPP	LeBron against the ODDS
