# id	sub	tier	score	bounty	ncom	ageH	op_since	op_nitems	hits	tags	title
1483426	meta	1	2089	0	23	8.0	402772	22068	recent@meta|top@meta	HOT,SIGNAL	From Austin to My Small Town in India — Thank You for the Cowboy Hat, SN
1483555	math	2	1404	0	4	3.1	88718	43138	recent@math|top@math	HOT,SIGNAL	What would it look like if math were broken?
1483459	bitcoin_beginners	1	913	0	3	7.3	296825	4268	recent@bitcoin_beginners|top@bitcoin_beginners	SIGNAL	Reimbursement options for victims of the May 1 exploit · Bisq Network
1483583	history	2	573	0	0	1.6	1293586	1754	recent@history|top@history	FRESH,SIGNAL	Another Lazy Sunday, Another Piece of Honking Farm Metal
1483369	AI	1	543	0	2	11.7	328182	3631	recent@AI|top@AI	SIGNAL	AI-generated actors and scripts are now ineligible for Oscars
1483407	AI	1	460	0	6	8.7	12309	3442	recent@tech|top@tech|recent@AI	SIGNAL	xAI’s GPU fleet is running at about 11% utilization
1483503	bitcoin	1	447	0	3	6.1	178	894	recent@bitcoin|top@bitcoin	SIGNAL	Sunday Survey: How much BTC total is in your lightning wallets right now?
1483514	AskSN	2	426	0	1	5.5	597594	3201	recent@AskSN|top@AskSN	SIGNAL	Have you  had a reoccurring nightmare before?
1483373	podcasts	2	360	0	0	11.1	9274	22108	recent@history|top@history|recent@podcasts	SIGNAL	Bernardo de Gálvez: Forgotten Hero of the American Revolution
1483567	bitcoin	1	303	0	1	2.2	74100	9646	recent@bitcoin|top@bitcoin	SIGNAL	Lyn Alden vs Mike Brock: money, commerce, governance, and more
1483530	nostr	1	204	0	1	4.7	1072161	61	recent@nostr|top@nostr	SIGNAL	🗞️ The Latest in Nostr: Weekly Nostr Recap 🚀 (04th May 2026 - 74th Edition)
1483515	bitcoin	1	194	0	2	5.5	435224	1484	recent@bitcoin_beginners|top@bitcoin_beginners	SIGNAL	What’s the best way to learn Bitcoin deeply?
1483365	Stacker_Stocks	2	184	0	0	12.0	9274	22108	recent@Stacker_Stocks|top@Stacker_Stocks	SIGNAL	Daily Stock Discussion ~Stacker_Stocks
1483615	privacy	1	128	0	0	0.5	303620	5929	recent@privacy|top@privacy	FRESH,SIGNAL	A hacker built a tool to track police officers. Then he tried to warn them
1483141	science	2	4781	0	28	25.3	724606	10130	recent@science|recent@econ	HOT	Jane Goodall’s Famous Last Words, and How “The” Planet is Not a Thing
1482875	bitcoin	1	4533	0	42	31.6	934367	885	recent@bitcoin	HOT	Where should JoinMarket development focus next?
1482802	econ	2	2477	0	35	33.8	724606	10130	recent@econ	HOT	Fungibility and Zero Sum: The Stupidest Thing You'll See Today
1482952	bitcoin	1	2340	0	22	29.5	435224	1484	recent@bitcoin|recent@bitcoin_beginners	HOT	What part of Bitcoin took you longest to understand?
1482916	math	2	1702	1000	7	30.0	48657	13572	recent@math	OPEN_BOUNTY,HOT,SELF_POST_OPP	Weekend Puzzle: Interesting Numbers
1482778	news	2	1319	0	6	34.6	74100	9646	recent@news	HOT,SELF_POST_OPP	Notes on a non-profit indicted for bank fraud - patio11
1482904	bitcoin	1	1300	0	1	30.6	593189	802	recent@bitcoin	HOT	nullc losing patience with luke-jr and knots rabble
1483355	bitcoin	1	1180	0	12	12.8	46077	170	recent@bitcoin|top@bitcoin	HOT	Is bitcoin getting boring?
1482853	science	2	1111	0	5	32.2	458256	4586	recent@science|recent@Construction_and_Engineering|recent@charts_and_maps	HOT,SELF_POST_OPP	Coal Still Generates More Electricity Than Any Other Source
1483062	openagents	1	1098	0	5	27.3	144357	4179	recent@openagents	HOT	Enclavia: Provable computation, as simple as pushing a Docker image
1483304	AI	1	1097	0	24	17.1	1	26299	recent@AI|top@AI|recent@AskSN	HOT	What are your most surprising personal uses of LLMs?
1483037	AI	1	1075	0	0	27.7	1472981	26	recent@AI	HOT	AI Agents Don’t Need Delaware C-Corps. They Need Nostr Citizenship.
1483082	math	2	1007	0	7	26.7	4078	5290	recent@math	HOT,SELF_POST_OPP	Why is 142857 interesting?
1482811	Stacker_Stocks	2	873	0	12	33.6	724606	10130	recent@econ|recent@Stacker_Stocks	SELF_POST_OPP	The OG Fiat Saylor: Berkshire Hathaway Stacking Dollars, Not Sats (FT)
1482744	BooksAndArticles	2	716	0	4	36.0	30782	24668	recent@BooksAndArticles		Books & Articles Weekly, Issue 111
1482950	AskSN	2	705	0	10	29.5	597594	3201	recent@econ|recent@Education|recent@AskSN	SELF_POST_OPP	Best topics  for teaching kids about money and finance
1483217	charts_and_maps	2	696	0	1	23.0	328182	3631	recent@charts_and_maps|top@charts_and_maps		The Spread of Christianity: Every Year [30 CE (AD)]
1482888	BooksAndArticles	2	545	0	2	31.1	328182	3631	recent@econ|recent@BooksAndArticles		Hayek, Orwell, And 'The End Of Truth'
1483196	AI	1	528	0	4	23.8	927206	13	recent@AI|top@AI		Richard Dawkins says that Claude "appears to be conscious".
1483137	meta	1	370	0	10	25.5	1	26299	recent@meta		SN Saturday Newsletter 5/2/26
1482910	bitcoin	1	352	0	12	30.4	74100	9646	recent@bitcoin		PACTs: Protecting Your Bitcoin From a Quantum Sunset
1482767	econ	2	328	0	21	35.1	88718	43138	recent@econ		Top April '26 Econ Posts
1483209	econ	2	321	0	1	23.4	1293586	1754	recent@econ|top@econ		AAA Fuel Prices - 30 cents higher nationally
1483295	tech	1	288	0	1	17.6	161788	9692	recent@tech|top@tech		Kimi K2.6 just beat Claude, GPT-5.5, and Gemini in a coding challenge
1482997	AI	1	272	0	12	28.2	7693	2305	recent@AI|recent@openagents		What are the risks of using OpenAgents?
1482752	AI	1	262	0	0	35.6	9274	22108	recent@AI|recent@Stacker_Stocks|recent@charts_and_maps		💰 $700 billion capex isn’t enough - Snacks
1483198	Memes	2	254	0	3	23.7	328182	3631	recent@Memes|top@Memes		Know your parasites
1483073	nostr	1	249	0	0	26.8	166	35963	recent@nostr		Jumble launched the desktop native client
1482897	videos	3	230	0	3	30.8	9274	22108	recent@Construction_and_Engineering		How is  Enriched Uranium Made?
1482858	security	1	199	0	0	32.0	370699	237	recent@security		City Learns Flock Accessed Children's Gymnastics Room as a Demo, Renews Anyway
1482822	Politics_And_Law	3	192	0	2	33.1	88718	43138	recent@history		We Are Living in the Fourth American Republic
1482770	science	2	172	0	0	34.7	458256	4586	recent@science		Birds Are More Afraid of Women Than of Men
1483020	meta	1	150	0	8	28.0	435224	1484	recent@meta		Boosters vs Downzappers 2
1482747	AI	1	132	0	2	35.9	1472981	26	recent@AI		Spotify adds 'Verified' badges to distinguish human artists from AI
1482815	bitcoin_beginners	1	125	0	1	33.6	416073	469	recent@bitcoin_beginners		Stop advertising Bitcoin
1482793	AskSN	2	117	0	0	34.3	1462312	65	recent@AskSN|recent@BooksAndArticles		First week first book
1483194	lol	2	114	0	1	23.9	328182	3631	recent@lol|top@lol		Fine for parking
1483015	podcasts	2	112	0	4	28.1	9274	22108	recent@history|recent@podcasts		Jakob Fugger: The Richest Man in History
1483340	meta	1	97	0	1	13.5	36151	1459	recent@meta|top@meta		This Day on SN: May 3
1482993	podcasts	2	95	0	0	28.4	9274	22108	recent@history|recent@podcasts		Cotton: How It Helped Build The Modern World
1482833	bitcoin	1	70	0	0	32.9	1462098	81	recent@lightning		👁️ Sat Seer | Poll - Why don't you play?
1482884	AI	1	69	0	0	31.3	328182	3631	recent@AI		Study: AI models that consider user’s feeling are more likely to make errors
1482981	history	2	61	0	0	28.7	642641	7029	recent@history		Iran War Gives U.S.’s Rivals a Real-Time Look at Its Firepower
1483501	tech	1	50	0	0	6.1	13531	1623	recent@devs|top@devs		Ubuntu infrastructure has been down for more than a day
1483455	AI	1	50	0	4	7.4	698001	8985	recent@AI|top@AI|recent@news		[WATCH]: RBD News 5/2/26
1483512	AI	1	40	0	0	5.5	1248037	1638	recent@AI|top@AI|recent@ideasfromtheedge		Coulon Agent A9 • HANGED-MAN AGENT
1483518	bitcoin_beginners	1	36	0	0	5.3	1248037	1638	recent@bitcoin_beginners|top@bitcoin_beginners|recent@bitdevs		nunchuk-io
1483502	bitcoin_beginners	1	36	0	0	6.1	296825	4268	recent@bitcoin_beginners|top@bitcoin_beginners		At University Of Goma DRC, Chickens Sold in Bitcoin: From Theory to Practical
1483410	bitcoin	1	36	0	2	8.6	1476948	10	recent@bitcoin_beginners|top@bitcoin_beginners		The self-custody gap nobody talks about
1483584	Politics_And_Law	3	36	0	1	1.6	642641	7029	recent@history|top@history	FRESH	What Netanyahu and the Israeli right mean when they invoke ‘Greater Israel’
1483077	Politics_And_Law	3	36	0	0	26.8	642641	7029	recent@history		Israel is proceeding with annexation, and there is only one way to stop it
1482989	BooksAndArticles	2	36	0	0	28.5	296825	4268	recent@BooksAndArticles		And life without money, is a meaningless life
1483353	security	1	21	0	0	12.9	297791	7477	recent@security|top@security		CISA Adds Actively Exploited Linux Root Access Bug CVE-2026-31431 to KEV
1483251	bitcoinplusplus	1	0	0	0	20.6	1411123	7	recent@bitcoinplusplus|top@bitcoinplusplus		What makes a Lightning payment flow worth repeating?
1483200	bitdevs	1	0	0	0	23.5	1248037	1638	recent@bitdevs|top@bitdevs|recent@devs		Modern C++ Programming: Busato | Hacker News
1483201	Design	2	0	0	0	23.5	1248037	1638	top@bitdevs|top@devs|top@ideasfromtheedge		GitHub - LemonPi/Clisp: Lisp interpreter in C++
1483613	security	1	0	0	0	0.5	1248037	1638	recent@security|top@security|recent@AI	FRESH	The agent harness belongs outside the sandbox | Hacker News
1483234	AI	1	0	0	0	21.6	38225	861	recent@AI|top@AI		Looks like you're going to have to take over SPIRIT
1482860	math	2	0	0	0	31.9	1248037	1638	recent@math|recent@science		Manipulation of a turbulent boundary layer using sinusoidal riblets | Journal of
1483486	science	2	0	0	0	6.7	297791	7477	recent@science|top@science		Decades-long physics mystery may have been an illusion all along
1483614	charts_and_maps	2	0	0	0	0.5	328182	3631	recent@charts_and_maps|top@charts_and_maps	FRESH	MPG Ranch Raptor Tracker
1483423	food_and_drinks	3	0	0	0	8.3	458256	4586	recent@charts_and_maps|top@charts_and_maps		The most consumed type of alcohol around the world
1483586	news	2	0	0	0	1.5	297791	7477	recent@news|top@news	FRESH	A cargo ship near Strait of Hormuz reports being attacked
1483329	news	2	0	0	0	14.3	1461832	4	recent@news|top@news		Indústria de baterias do Brasil pede ao governo incentivo ao produto nacional
1483607	lol	2	0	0	1	0.7	74100	9646	recent@lol|top@lol	FRESH	May the 4th Maxis Club new show! 2:00 PM EST
