# id	sub	tier	score	bounty	ncom	ageH	op_since	op_nitems	hits	tags	title
1483902	Stacker_Sports	3	553	0	2	11.5	51481	4000	recent@lightning|top@lightning	SIGNAL	Why prediction markets might be skipping the Kentucky Derby
1484245	bitcoin	1	426	0	0	4.2	68821	2320	recent@bitcoin|top@bitcoin	SIGNAL	Zabbix monitoring for Electrum servers
1484268	bitcoin	1	405	0	0	3.0	280679	21150	recent@bitcoin|top@bitcoin	SIGNAL	A Protocol for Zero-Confirmation Bitcoin Payments
1484226	bitcoin	1	384	0	0	4.7	1482441	4	recent@bitcoin|top@bitcoin|recent@bitdevs	SIGNAL	Happy 70th Hal Finney !
1484018	tech	1	343	0	4	8.6	458256	4588	recent@tech|top@tech	SIGNAL	Samsung family pays off record $8bn inheritance tax bill
1483990	bitcoin	1	282	0	1	9.2	996769	26	recent@bitcoin|top@bitcoin	SIGNAL	Bitcoin, Surveillance, and Why Patience Is a Strategy - American Hodl
1484274	AI	1	228	0	0	2.5	280679	21150	recent@AI|top@AI	SIGNAL	Copirate 365 at DEF CON: Plundering in the Depths of Microsoft Copilot
1483999	lightning	1	123	0	1	9.0	699824	148	recent@lightning|top@lightning	SIGNAL	Feel the Breez: Stable Balance, Cash App, Club Orange, and more ⚡️
1483697	bitcoin	1	2786	0	16	22.3	74100	9656	recent@bitcoin|top@bitcoin	HOT	Will you heed my warnings NOW? - Scott Aaronson
1483426	meta	1	2352	0	34	32.2	402772	22075	recent@meta	HOT	From Austin to My Small Town in India — Thank You for the Cowboy Hat, SN
1483878	bitcoin_Mining	1	1289	0	12	12.1	714537	40	recent@bitcoin_Mining|top@bitcoin_Mining	HOT	What's the use of FOSS solomining (e.g. Bitaxe) when the hash rate is so small?
1483790	bitcoin	1	1261	0	10	18.2	121700	102	recent@bitcoin|top@bitcoin	HOT	Summary of "Finding Satoshi.." by my 9 year old
1483459	bitcoin_beginners	1	968	0	4	31.4	296825	4270	recent@bitcoin_beginners		Reimbursement options for victims of the May 1 exploit · Bisq Network
1483369	AI	1	543	0	2	35.9	328182	3631	recent@AI		AI-generated actors and scripts are now ineligible for Oscars
1483407	AI	1	481	0	8	32.8	12309	3442	recent@tech|recent@AI		xAI’s GPU fleet is running at about 11% utilization
1483503	bitcoin	1	447	0	3	30.2	178	895	recent@bitcoin		Sunday Survey: How much BTC total is in your lightning wallets right now?
1483567	bitcoin	1	374	0	2	26.3	74100	9656	recent@bitcoin		Lyn Alden vs Mike Brock: money, commerce, governance, and more
1483615	privacy	1	358	0	0	24.6	303620	5934	recent@privacy		A hacker built a tool to track police officers. Then he tried to warn them
1483576	bitcoin	1	303	0	0	26.0	1482441	4	recent@bitcoin		Ever thought about adding a passphrase to your main wallet?
1483530	nostr	1	204	0	2	28.8	1072161	62	recent@nostr		🗞️ The Latest in Nostr: Weekly Nostr Recap 🚀 (04th May 2026 - 74th Edition)
1483515	bitcoin	1	194	0	2	29.6	435224	1484	recent@bitcoin_beginners		What’s the best way to learn Bitcoin deeply?
1483807	bitcoin	1	146	0	0	16.5	68842	576	recent@bitcoin|top@bitcoin		Hände Weg von Der Spekulationsfrist (Hands off the speculation period)
1483797	bitcoin_beginners	1	136	0	0	17.3	296825	4270	recent@bitcoin_beginners|top@bitcoin_beginners|recent@bitcoin_Mining		In 2010 ArtForz built a Bitcoin mining farm controlled 25% of the entire network
1483850	meta	1	97	0	0	13.7	36151	1461	recent@meta|top@meta		This Day on SN: May 4
1483862	AI	1	90	0	1	13.0	30993	3317	recent@AI|top@AI		The Generation That Grew Up With Algorithms Just Called Bullshit on AI
1483947	AI	1	69	0	0	10.0	280679	21150	recent@AI|top@AI		TradingAgents: Multi-Agents LLM Financial Trading Framework
1483410	bitcoin	1	57	0	2	32.7	1476948	10	recent@bitcoin_beginners		The self-custody gap nobody talks about
1483833	bitcoin_beginners	1	57	0	2	14.1	296825	4270	recent@bitcoin_beginners|top@bitcoin_beginners		[Warning] Michael Saylor is promoting Shitcoins
1483501	tech	1	50	0	0	30.2	13531	1623	recent@devs		Ubuntu infrastructure has been down for more than a day
1483455	AI	1	50	0	4	31.5	698001	8992	recent@AI		[WATCH]: RBD News 5/2/26
1483512	AI	1	40	0	0	29.7	1248037	1649	recent@AI		Coulon Agent A9 • HANGED-MAN AGENT
1484002	bitcoin_beginners	1	36	0	1	9.0	375687	3024	recent@bitcoin_beginners|top@bitcoin_beginners		Knowing the truth about Bitcoin is a Superpower 💪🤠⚡
1483518	bitcoin_beginners	1	36	0	0	29.5	1248037	1649	recent@bitcoin_beginners|recent@bitdevs		nunchuk-io
1483502	bitcoin_beginners	1	36	0	0	30.2	296825	4270	recent@bitcoin_beginners		At University Of Goma DRC, Chickens Sold in Bitcoin: From Theory to Practical
1483613	security	1	36	0	0	24.7	1248037	1649	recent@security|recent@AI		The agent harness belongs outside the sandbox | Hacker News
1484302	AI	1	21	0	0	0.6	1	26307	recent@devs|top@devs|recent@AI	FRESH	Treat Agent Output Like Compiler Output
1484084	math	2	0	0	1	7.5	1248037	1649	recent@bitdevs|top@bitdevs|recent@devs		DAG Workflow Engine | Hacker News
1483994	lightning	1	0	0	0	9.1	263526	324	recent@lightning|top@lightning		Lightning Network Transactions per Second Visualization Comparison
1483811	lightning	1	0	0	0	15.4	263526	324	recent@lightning|top@lightning		MCP server + x402 Discovery Hub. Search for the agent economy w/ 1500+ services
1483963	AI	1	0	0	0	9.6	698001	8992	recent@AI|top@AI		RBD News 5/4/26 https://youtu.be/KAyckXih7tU
1483911	AI	1	0	0	0	11.1	966763	147	recent@AI|top@AI		⚙️ Exploring Bitcoin Agents: The Intersection of AI and Sovereign Money
