# id	sub	tier	score	bounty	ncom	ageH	op_since	op_nitems	hits	tags	title
1483304	AI	1	1014	0	12	11.2	1	26299	recent@AI|top@AI|recent@AskSN	HOT,SIGNAL	What are your most surprising personal uses of LLMs?
1483426	meta	1	764	0	13	2.1	402772	22068	recent@meta|top@meta	SIGNAL	From Austin to My Small Town in India — Thank You for the Cowboy Hat, SN
1483373	podcasts	2	360	0	0	5.2	9274	22106	recent@history|top@history|recent@podcasts	SIGNAL	Bernardo de Gálvez: Forgotten Hero of the American Revolution
1483295	tech	1	288	0	1	11.7	161788	9691	recent@tech|top@tech	SIGNAL	Kimi K2.6 just beat Claude, GPT-5.5, and Gemini in a coding challenge
1483407	AI	1	157	0	5	2.8	12309	3442	recent@AI|top@AI	SIGNAL	xAI’s GPU fleet is running at about 11% utilization
1483369	AI	1	147	0	2	5.8	328182	3628	recent@AI|top@AI	SIGNAL	AI-generated actors and scripts are now ineligible for Oscars
1483459	bitcoin_beginners	1	136	0	0	1.4	296825	4268	recent@bitcoin_beginners|top@bitcoin_beginners	FRESH,SIGNAL	Reimbursement options for victims of the May 1 exploit · Bisq Network
1483141	science	2	4781	0	28	19.3	724606	10129	recent@science|top@science|recent@econ	HOT	Jane Goodall’s Famous Last Words, and How “The” Planet is Not a Thing
1482875	bitcoin	1	4449	0	42	25.7	934367	885	recent@bitcoin	HOT	Where should JoinMarket development focus next?
1482649	bitcoin	1	2991	0	20	35.5	1	26299	recent@bitcoin|recent@econ	HOT	'Everyone Is Lying to You for Money' is almost a great bitcoin documentary
1482802	econ	2	2477	0	35	27.9	724606	10129	recent@econ	HOT	Fungibility and Zero Sum: The Stupidest Thing You'll See Today
1482952	bitcoin	1	2340	0	22	23.6	435224	1483	recent@bitcoin|top@bitcoin|recent@bitcoin_beginners	HOT	What part of Bitcoin took you longest to understand?
1482916	math	2	1702	1000	7	24.1	48657	13566	recent@math	OPEN_BOUNTY,HOT,SELF_POST_OPP	Weekend Puzzle: Interesting Numbers
1482778	news	2	1319	0	4	28.6	74100	9638	recent@news	HOT	Notes on a non-profit indicted for bank fraud - patio11
1482644	Construction_and_Engineering	2	1318	0	1	36.0	1022234	468	recent@Construction_and_Engineering	HOT	PoW 5/1/26 Part 1
1482904	bitcoin	1	1300	0	1	24.7	593189	802	recent@bitcoin	HOT	nullc losing patience with luke-jr and knots rabble
1482853	science	2	1111	0	5	26.3	458256	4586	recent@science|recent@Construction_and_Engineering|recent@charts_and_maps	HOT,SELF_POST_OPP	Coal Still Generates More Electricity Than Any Other Source
1483062	openagents	1	1098	0	4	21.4	144357	4179	recent@openagents|top@openagents	HOT	Enclavia: Provable computation, as simple as pushing a Docker image
1483037	AI	1	1075	0	0	21.8	1472981	25	recent@AI|top@AI	HOT	AI Agents Don’t Need Delaware C-Corps. They Need Nostr Citizenship.
1482645	Construction_and_Engineering	2	1027	0	2	35.9	1022234	468	recent@Construction_and_Engineering	HOT	PoW 5/1/26 Part 2
1483082	math	2	1007	0	7	20.7	4078	5290	recent@math|top@math	HOT,SELF_POST_OPP	Why is 142857 interesting?
1482811	Stacker_Stocks	2	873	0	12	27.7	724606	10129	recent@econ|recent@Stacker_Stocks	SELF_POST_OPP	The OG Fiat Saylor: Berkshire Hathaway Stacking Dollars, Not Sats (FT)
1482650	tech	1	771	0	1	35.4	161788	9691	recent@tech		Ask.com has closed
1482744	BooksAndArticles	2	716	0	4	30.1	30782	24667	recent@BooksAndArticles		Books & Articles Weekly, Issue 111
1482950	AskSN	2	705	0	10	23.6	597594	3197	recent@econ|top@econ|recent@Education	SELF_POST_OPP	Best topics  for teaching kids about money and finance
1483217	charts_and_maps	2	696	0	1	17.1	328182	3628	recent@charts_and_maps|top@charts_and_maps		The Spread of Christianity: Every Year [30 CE (AD)]
1482677	bitcoin	1	604	0	0	33.9	129794	39	recent@bitcoin		BOLT12 Pay now supports native clearnet exposure on StartOS (no tunnel needed)
1482888	BooksAndArticles	2	545	0	2	25.2	328182	3628	recent@econ|recent@BooksAndArticles		Hayek, Orwell, And 'The End Of Truth'
1483196	AI	1	528	0	3	17.9	927206	12	recent@AI|top@AI		Richard Dawkins says that Claude "appears to be conscious".
1482692	lol	2	408	0	8	33.1	144450	17	recent@lol	SELF_POST_OPP	Hell yeah, got my account back
1482656	tech	1	386	0	2	35.2	1	26299	recent@tech|recent@charts_and_maps		All Ages Have Cut Back On Scrolling
1483137	meta	1	370	0	10	19.6	1	26299	recent@meta|top@meta		SN Saturday Newsletter 5/2/26
1482701	science	2	358	0	4	32.4	297791	7476	recent@science		Scientists Just Made Carbon Capture Much Cheaper and Easier
1482910	bitcoin	1	352	0	12	24.5	74100	9638	recent@bitcoin		PACTs: Protecting Your Bitcoin From a Quantum Sunset
1482767	econ	2	328	0	21	29.2	88718	43130	recent@econ		Top April '26 Econ Posts
1482654	AI	1	324	0	1	35.2	140698	1034	recent@AI		Understanding the LLM Bubble
1483209	econ	2	321	0	1	17.5	1293586	1750	recent@econ|top@econ		AAA Fuel Prices - 30 cents higher nationally
1482733	bitcoin	1	302	0	0	31.3	30993	3296	recent@bitcoin		Why funding open source is NOT philanthropy with Pavlenex
1482997	AI	1	272	0	12	22.3	7693	2303	recent@AI|top@AI|recent@openagents		What are the risks of using OpenAgents?
1482752	AI	1	262	0	0	29.7	9274	22106	recent@AI|recent@Stacker_Stocks|recent@charts_and_maps		💰 $700 billion capex isn’t enough - Snacks
1483073	nostr	1	249	0	0	20.9	166	35963	recent@nostr|top@nostr		Jumble launched the desktop native client
1482734	AI	1	249	0	5	31.2	12309	3442	recent@tech|recent@AI		AMD Ryzen AI Halo Box: Mini PC with 128 GB of shared memory
1482897	videos	3	230	0	3	24.9	9274	22106	recent@Construction_and_Engineering		How is  Enriched Uranium Made?
1482858	security	1	199	0	0	26.1	370699	237	recent@security		City Learns Flock Accessed Children's Gymnastics Room as a Demo, Renews Anyway
1482770	science	2	172	0	0	28.8	458256	4586	recent@science		Birds Are More Afraid of Women Than of Men
1483020	meta	1	150	0	8	22.1	435224	1483	recent@meta|top@meta		Boosters vs Downzappers 2
1482673	lol	2	144	0	1	34.1	166	35963	recent@lol		Horrors on the North Korean Internet - LOL
1482822	Politics_And_Law	3	142	0	0	27.2	88718	43130	recent@history		We Are Living in the Fourth American Republic
1482700	bitcoin	1	136	0	1	32.5	223678	5582	recent@bitcoin		January 15th, 2011 - Barcamp San Diego - "Bitcoin Q&A"
1482747	AI	1	132	0	2	30.0	1472981	25	recent@AI		Spotify adds 'Verified' badges to distinguish human artists from AI
1482815	bitcoin_beginners	1	125	0	1	27.6	416073	469	recent@bitcoin_beginners		Stop advertising Bitcoin
1482793	AskSN	2	117	0	0	28.3	1462312	65	recent@AskSN|recent@BooksAndArticles		First week first book
1483194	lol	2	114	0	1	18.0	328182	3628	recent@lol|top@lol		Fine for parking
1483015	podcasts	2	112	0	4	22.2	9274	22106	recent@history|top@history|recent@podcasts		Jakob Fugger: The Richest Man in History
1483340	meta	1	97	0	1	7.6	36151	1459	recent@meta|top@meta		This Day on SN: May 3
1482993	podcasts	2	95	0	0	22.5	9274	22106	recent@history|top@history|recent@podcasts		Cotton: How It Helped Build The Modern World
1482688	BooksAndArticles	2	95	0	0	33.3	104755	12072	recent@BooksAndArticles		“Budget Happy”
1482726	meta	1	87	0	0	31.6	36151	1459	recent@meta		This Day on SN: May 2
1482833	bitcoin	1	70	0	0	27.0	1462098	81	recent@lightning		👁️ Sat Seer | Poll - Why don't you play?
1482884	AI	1	69	0	0	25.4	328182	3628	recent@AI		Study: AI models that consider user’s feeling are more likely to make errors
1482665	AI	1	67	0	3	34.8	140698	1034	recent@AI|recent@charts_and_maps		Infrastructure Spend in the AI Era
1482740	econ	2	61	0	1	30.5	1482346	6	recent@econ		The cost of markets
1483365	Stacker_Stocks	2	61	0	0	6.0	9274	22106	recent@Stacker_Stocks|top@Stacker_Stocks		Daily Stock Discussion ~Stacker_Stocks
1482981	history	2	61	0	0	22.8	642641	7025	recent@history|top@history		Iran War Gives U.S.’s Rivals a Real-Time Look at Its Firepower
1483455	AI	1	50	0	4	1.4	698001	8983	recent@AI|top@AI|recent@news	FRESH	[WATCH]: RBD News 5/2/26
1483198	Memes	2	44	0	0	17.8	328182	3628	recent@Memes|top@Memes		Know your parasites
1483410	bitcoin	1	36	0	1	2.7	1476948	9	recent@bitcoin_beginners|top@bitcoin_beginners		The self-custody gap nobody talks about
1483077	Politics_And_Law	3	36	0	0	20.9	642641	7025	recent@history|top@history		Israel is proceeding with annexation, and there is only one way to stop it
1482989	BooksAndArticles	2	36	0	0	22.6	296825	4268	recent@BooksAndArticles|top@BooksAndArticles		And life without money, is a meaningless life
1483353	security	1	21	0	0	7.0	297791	7476	recent@security|top@security		CISA Adds Actively Exploited Linux Root Access Bug CVE-2026-31431 to KEV
1483502	bitcoin_beginners	1	0	0	0	0.2	296825	4268	recent@bitcoin_beginners|top@bitcoin_beginners	FRESH	At University Of Goma DRC, Chickens Sold in Bitcoin: From Theory to Practical
1483251	bitcoinplusplus	1	0	0	0	14.7	1411123	7	recent@bitcoinplusplus|top@bitcoinplusplus		What makes a Lightning payment flow worth repeating?
1483200	bitdevs	1	0	0	0	17.6	1248037	1633	recent@bitdevs|top@bitdevs|recent@devs		Modern C++ Programming: Busato | Hacker News
1483201	Design	2	0	0	0	17.6	1248037	1633	top@bitdevs|top@devs|top@ideasfromtheedge		GitHub - LemonPi/Clisp: Lisp interpreter in C++
1483501	tech	1	0	0	0	0.2	13531	1623	recent@devs|top@devs	FRESH	Ubuntu infrastructure has been down for more than a day
1482732	devs	1	0	0	0	31.3	297791	7476	recent@devs		Shelly 2.2 Arch Linux GUI Package Manager Released with Major UI Revamp
1483234	AI	1	0	0	0	15.7	38225	861	recent@AI|top@AI		Looks like you're going to have to take over SPIRIT
1482860	math	2	0	0	0	26.0	1248037	1633	recent@math|recent@science		Manipulation of a turbulent boundary layer using sinusoidal riblets | Journal of
1483486	science	2	0	0	0	0.8	297791	7476	recent@science|top@science	FRESH	Decades-long physics mystery may have been an illusion all along
1483423	food_and_drinks	3	0	0	0	2.3	458256	4586	recent@charts_and_maps|top@charts_and_maps		The most consumed type of alcohol around the world
1483329	news	2	0	0	0	8.4	1461832	4	recent@news|top@news		Indústria de baterias do Brasil pede ao governo incentivo ao produto nacional
