# id	sub	tier	score	bounty	ncom	ageH	op_since	op_nitems	hits	tags	title
1486389	bitcoin	1	1545	0	4	1.6	879734	6905	recent@bitcoin|top@bitcoin|recent@lightning	FRESH,HOT,SIGNAL	Zeus v13.0.1: "offline detection"
1486348	bitcoin	1	1490	0	2	4.7	1014665	143	recent@bitcoin|top@bitcoin	HOT,SIGNAL	Fingerprinting,  JIT fraud proofs - Bitcoin Optech Newsletter #404
1486279	tech	1	984	0	1	8.3	1	26329	recent@tech|top@tech	SIGNAL	Collection of 3D Gaussian Splat Scenes
1486335	tech	1	384	0	1	6.5	1293586	1776	recent@tech|top@tech	SIGNAL	AWS North Virginia Data Center Overheats
1486386	Stacker_Stocks	2	327	0	0	1.8	51481	4007	recent@Stacker_Stocks|top@Stacker_Stocks	FRESH,SIGNAL	IREN inks AI infrastructure deal with Nvidia
1486280	bitcoin	1	159	0	1	8.3	74100	9753	recent@bitcoin|top@bitcoin|recent@bitcoin_beginners	SIGNAL	raw₿it Study Cohort -
1486284	science	2	123	0	0	8.0	104755	12110	recent@science|top@science	SIGNAL	Butterflies and Orchids
1486432	charts_and_maps	2	102	0	0	0.6	280679	21246	recent@econ|top@econ|recent@charts_and_maps	FRESH,SIGNAL	How Government Debt Has Diverged Across Major Economies (2005–2025)
1486165	math	2	13165	0	5	13.4	48657	13638	recent@bitcoin_beginners|top@bitcoin_beginners|recent@math	HOT,SELF_POST_OPP	Cryptography Primer:  Keygen, Encrypt, Decrypt, Sign, Verify
1485935	art	3	3220	0	16	20.8	900202	2229	recent@BooksAndArticles|top@BooksAndArticles	HOT,SELF_POST_OPP	TERRITORY Announcement: ~the_stacker_muse fiction contest
1485997	bitcoin	1	2696	0	15	19.0	74100	9753	recent@bitcoin|top@bitcoin|recent@bitcoin_Mining	HOT	Mitigating Undercutting Attacks: Mining and Tx Fee Behavior - Claire Bao
1485678	BooksAndArticles	2	2042	0	3	33.1	487489	180	recent@BooksAndArticles	HOT	Review: Red City by Marie Lu
1485908	meta	1	2032	0	5	21.4	724606	10211	recent@meta|top@meta|recent@econ	HOT	Verify AND Trust: Grand Bazaar, Accountability & the Muhtasib (The Blind Spot)
