# id	sub	tier	score	bounty	ncom	ageH	op_since	op_nitems	hits	tags	title
1484281	history	2	1428	0	2	11.9	1293586	1759	recent@history|top@history	HOT,SIGNAL	Mexico City is Sinking
1484285	lol	2	1259	0	14	11.8	74100	9658	recent@lol|top@lol	HOT,SIGNAL,SELF_POST_OPP	Citrea introduces shitcoin
1484286	Stacker_Stocks	2	646	0	2	11.8	280679	21151	recent@econ|top@econ|recent@Stacker_Stocks	SIGNAL	The House Always Wins
1484282	science	2	288	0	3	11.9	280679	21151	recent@science|top@science	SIGNAL	Science Has Found Even More Ways Coffee Is Good for You
1484334	history	2	261	0	1	9.0	136580	13079	recent@history|top@history	SIGNAL	God's Socialist: The Rise and Fall of Peoples Temple
1484302	AI	1	180	0	3	10.3	1	26309	recent@devs|top@devs|recent@AI	SIGNAL	Treat Agent Output Like Compiler Output
1484387	Politics_And_Law	3	103	0	9	6.8	89467	18331	recent@history|top@history	SIGNAL	Number of mosques in Germany
1483697	bitcoin	1	2807	0	19	32.0	74100	9658	recent@bitcoin	HOT	Will you heed my warnings NOW? - Scott Aaronson
1483790	bitcoin	1	1774	0	11	27.8	121700	102	recent@bitcoin	HOT	Summary of "Finding Satoshi.." by my 9 year old
1483878	bitcoin_Mining	1	1300	0	13	21.8	714537	40	recent@bitcoin_Mining|top@bitcoin_Mining	HOT	What's the use of FOSS solomining (e.g. Bitaxe) when the hash rate is so small?
1484267	BooksAndArticles	2	1075	0	2	12.7	440139	4135	recent@BooksAndArticles|top@BooksAndArticles	HOT	Holy crap, an actual fantasy novel won the Pulitzer for fiction!
1483970	econ	2	1001	0	8	19.1	597594	3209	recent@econ|top@econ	HOT,SELF_POST_OPP	Is deflation really worse?
1483837	AskSN	2	850	0	12	23.6	144450	46	recent@AskSN|top@AskSN	SELF_POST_OPP	Anyone know why the Japan territory was archived? Or who founded it?
1484124	math	2	722	0	3	16.7	48657	13588	recent@math|top@math		Is this p-hacking in sports journalism?
1483583	history	2	685	0	2	35.4	1293586	1759	recent@history		Another Lazy Sunday, Another Piece of Honking Farm Metal
1484143	art	3	614	0	0	16.4	1039145	261	recent@Design|top@Design		Forsythias of West Stockbridge
1484189	news	2	556	0	2	14.8	9274	22134	recent@Construction_and_Engineering|top@Construction_and_Engineering|recent@news		Trump Signs Permit for Oil Pipeline Echoing Keystone XL
1483902	Stacker_Sports	3	553	0	2	21.1	51481	4000	recent@lightning|top@lightning		Why prediction markets might be skipping the Kentucky Derby
1483866	AskSN	2	553	0	11	22.2	104755	12082	recent@AskSN|top@AskSN	SELF_POST_OPP	To what extent does your job offer you flexibility?
