# id	sub	tier	score	bounty	ncom	ageH	op_since	op_nitems	hits	tags	title
1483878	bitcoin_Mining	1	1137	0	7	4.9	714537	38	recent@bitcoin_Mining|top@bitcoin_Mining	HOT,SIGNAL	What's the use of FOSS solomining (e.g. Bitaxe) when the hash rate is so small?
1483790	bitcoin	1	1087	0	9	10.9	121700	102	recent@bitcoin|top@bitcoin	HOT,SIGNAL	Summary of "Finding Satoshi.." by my 9 year old
1483902	Stacker_Sports	3	553	0	2	4.2	51481	4000	recent@lightning|top@lightning	SIGNAL	Why prediction markets might be skipping the Kentucky Derby
1483970	econ	2	541	0	4	2.1	597594	3206	recent@econ|top@econ	SIGNAL	Is deflation really worse?
1483837	AskSN	2	490	0	5	6.7	144450	37	recent@AskSN|top@AskSN	SIGNAL,SELF_POST_OPP	Anyone know why the Japan territory was archived? Or who founded it?
1483866	AskSN	2	486	0	11	5.3	104755	12079	recent@AskSN|top@AskSN	SIGNAL,SELF_POST_OPP	To what extent does your job offer you flexibility?
1483957	Travel	3	363	0	0	2.4	51481	4000	recent@news|top@news	SIGNAL	Cruise ship waiting for help after outbreak of hantavirus onboard killed 3
1483990	bitcoin	1	282	0	1	1.9	996769	26	recent@bitcoin|top@bitcoin|recent@podcasts	FRESH,SIGNAL	Bitcoin, Surveillance, and Why Patience Is a Strategy - American Hodl
1483828	Stacker_Stocks	2	159	0	5	7.1	9274	22120	recent@Stacker_Stocks|top@Stacker_Stocks	SIGNAL	Daily Stock Discussion ~Stacker_Stocks
1483807	bitcoin	1	146	0	0	9.2	68842	576	recent@bitcoin|top@bitcoin	SIGNAL	Hände Weg von Der Spekulationsfrist (Hands off the speculation period)
1483921	AskSN	2	145	0	6	3.4	1452802	24	recent@AskSN|top@AskSN	SIGNAL	I tried trading instead of stacking for 2 weeks
1483797	bitcoin_beginners	1	136	0	0	10.0	296825	4270	recent@bitcoin_beginners|top@bitcoin_beginners|recent@bitcoin_Mining	SIGNAL	In 2010 ArtForz built a Bitcoin mining farm controlled 25% of the entire network
1483972	news	2	133	0	0	2.1	297791	7478	recent@news|top@news	SIGNAL	Musk texted OpenAI's Brockman about settlement two days before trial began
1484024	Politics_And_Law	3	104	0	3	1.2	401865	7979	recent@Stacker_Stocks|top@Stacker_Stocks	FRESH,SIGNAL	UAE Air Defenses Responding to Missile Threat w/ Explosions Reported
1483697	bitcoin	1	2786	0	16	15.1	74100	9653	recent@bitcoin|top@bitcoin	HOT	Will you heed my warnings NOW? - Scott Aaronson
1483426	meta	1	2352	0	34	24.9	402772	22075	recent@meta	HOT	From Austin to My Small Town in India — Thank You for the Cowboy Hat, SN
1483555	math	2	1573	0	30	20.0	88718	43172	recent@math|top@math	HOT	What would it look like if math were broken?
1483355	bitcoin	1	1220	0	19	29.7	46077	170	recent@bitcoin	HOT	Is bitcoin getting boring?
1483304	AI	1	1151	0	34	34.0	1	26304	recent@AI|recent@AskSN	HOT	What are your most surprising personal uses of LLMs?
1483459	bitcoin_beginners	1	968	0	4	24.2	296825	4270	recent@bitcoin_beginners		Reimbursement options for victims of the May 1 exploit · Bisq Network
1483583	history	2	685	0	2	18.5	1293586	1755	recent@history|top@history		Another Lazy Sunday, Another Piece of Honking Farm Metal
1483369	AI	1	543	0	2	28.6	328182	3631	recent@AI		AI-generated actors and scripts are now ineligible for Oscars
1483407	AI	1	481	0	8	25.6	12309	3442	recent@tech|recent@AI		xAI’s GPU fleet is running at about 11% utilization
1483503	bitcoin	1	447	0	3	22.9	178	895	recent@bitcoin|top@bitcoin		Sunday Survey: How much BTC total is in your lightning wallets right now?
1483514	AskSN	2	426	0	5	22.3	597594	3206	recent@AskSN|top@AskSN	SELF_POST_OPP	Have you  had a reoccurring nightmare before?
1483567	bitcoin	1	374	0	2	19.1	74100	9653	recent@bitcoin|top@bitcoin		Lyn Alden vs Mike Brock: money, commerce, governance, and more
1483373	podcasts	2	360	0	0	27.9	9274	22120	recent@history|recent@podcasts		Bernardo de Gálvez: Forgotten Hero of the American Revolution
1483615	privacy	1	358	0	0	17.3	303620	5934	recent@privacy|top@privacy		A hacker built a tool to track police officers. Then he tried to warn them
1483576	bitcoin	1	303	0	0	18.7	1482441	2	recent@bitcoin|top@bitcoin		Ever thought about adding a passphrase to your main wallet?
1483295	tech	1	288	0	1	34.5	161788	9697	recent@tech		Kimi K2.6 just beat Claude, GPT-5.5, and Gemini in a coding challenge
1483365	Stacker_Stocks	2	205	0	0	28.8	9274	22120	recent@Stacker_Stocks		Daily Stock Discussion ~Stacker_Stocks
1483530	nostr	1	204	0	2	21.5	1072161	62	recent@nostr|top@nostr		🗞️ The Latest in Nostr: Weekly Nostr Recap 🚀 (04th May 2026 - 74th Edition)
1483515	bitcoin	1	194	0	2	22.3	435224	1484	recent@bitcoin_beginners|top@bitcoin_beginners		What’s the best way to learn Bitcoin deeply?
1483614	charts_and_maps	2	133	0	0	17.4	328182	3631	recent@charts_and_maps|top@charts_and_maps		MPG Ranch Raptor Tracker
1483607	lol	2	100	0	3	17.6	74100	9653	recent@lol|top@lol		May the 4th Maxis Club new show! 2:00 PM EST
1483850	meta	1	97	0	0	6.4	36151	1461	recent@meta|top@meta		This Day on SN: May 4
1483340	meta	1	97	0	1	30.4	36151	1461	recent@meta		This Day on SN: May 3
1483628	Stacker_Stocks	2	97	0	1	16.8	9274	22120	recent@Stacker_Stocks|top@Stacker_Stocks		Blok Whatcha Buying Week #36
1484015	Memes	2	71	0	2	1.4	36151	1461	recent@Memes|top@Memes	FRESH	Meme Monday - Top Meme Goes in the Newsletter
1483947	AI	1	69	0	0	2.7	280679	21144	recent@AI|top@AI|recent@Stacker_Stocks		TradingAgents: Multi-Agents LLM Financial Trading Framework
1483862	AI	1	69	0	0	5.8	30993	3309	recent@AI|top@AI		The Generation That Grew Up With Algorithms Just Called Bullshit on AI
1483584	Politics_And_Law	3	68	0	17	18.4	642641	7039	recent@history|top@history		What Netanyahu and the Israeli right mean when they invoke ‘Greater Israel’
1483833	bitcoin_beginners	1	57	0	2	6.8	296825	4270	recent@bitcoin_beginners|top@bitcoin_beginners		[Warning] Michael Saylor is promoting Shitcoins
1483501	tech	1	50	0	0	22.9	13531	1623	recent@devs|top@devs		Ubuntu infrastructure has been down for more than a day
1483455	AI	1	50	0	4	24.2	698001	8992	recent@AI|recent@news		[WATCH]: RBD News 5/2/26
1483512	AI	1	40	0	0	22.4	1248037	1640	recent@AI|top@AI|recent@ideasfromtheedge		Coulon Agent A9 • HANGED-MAN AGENT
1484018	tech	1	40	0	2	1.3	458256	4587	recent@econ|top@econ|recent@Stacker_Stocks	FRESH	Samsung family pays off record $8bn inheritance tax bill
1484002	bitcoin_beginners	1	36	0	1	1.7	375687	3024	recent@bitcoin_beginners|top@bitcoin_beginners|recent@ideasfromtheedge	FRESH	Knowing the truth about Bitcoin is a Superpower 💪🤠⚡
1483518	bitcoin_beginners	1	36	0	0	22.2	1248037	1640	recent@bitcoin_beginners|top@bitcoin_beginners|recent@bitdevs		nunchuk-io
1483502	bitcoin_beginners	1	36	0	0	22.9	296825	4270	recent@bitcoin_beginners|top@bitcoin_beginners		At University Of Goma DRC, Chickens Sold in Bitcoin: From Theory to Practical
1483410	bitcoin	1	36	0	2	25.4	1476948	10	recent@bitcoin_beginners		The self-custody gap nobody talks about
1483613	security	1	36	0	0	17.4	1248037	1640	recent@security|top@security|recent@AI		The agent harness belongs outside the sandbox | Hacker News
1483353	security	1	21	0	0	29.8	297791	7478	recent@security		CISA Adds Actively Exploited Linux Root Access Bug CVE-2026-31431 to KEV
1483586	news	2	10	0	0	18.4	297791	7478	recent@news|top@news		A cargo ship near Strait of Hormuz reports being attacked
1484084	math	2	0	0	0	0.2	1248037	1640	recent@bitdevs|top@bitdevs|recent@devs	FRESH	DAG Workflow Engine | Hacker News
1483999	lightning	1	0	0	1	1.7	699824	148	recent@lightning|top@lightning	FRESH	Feel the Breez: Stable Balance, Cash App, Club Orange, and more ⚡️
1483994	lightning	1	0	0	0	1.8	263526	324	recent@lightning|top@lightning	FRESH	Lightning Network Transactions per Second Visualization Comparison
1483811	lightning	1	0	0	0	8.1	263526	324	recent@lightning|top@lightning		MCP server + x402 Discovery Hub. Search for the agent economy w/ 1500+ services
1483963	AI	1	0	0	0	2.3	698001	8992	recent@AI|top@AI		RBD News 5/4/26 https://youtu.be/KAyckXih7tU
1483911	AI	1	0	0	0	3.8	966763	147	recent@AI|top@AI		⚙️ Exploring Bitcoin Agents: The Intersection of AI and Sovereign Money
1483486	science	2	0	0	0	23.6	297791	7478	recent@science|top@science		Decades-long physics mystery may have been an illusion all along
1483829	econ	2	0	0	1	7.1	140698	1035	recent@econ|top@econ		A Robot Economy: Who Gets Rich, Who Gets Left Behind
1483423	food_and_drinks	3	0	0	0	25.1	458256	4587	recent@charts_and_maps		The most consumed type of alcohol around the world
1484074	Design	2	0	0	0	0.4	470384	58	recent@Design|top@Design	FRESH	My Life Inside the Bitcoin
1483329	news	2	0	0	0	31.1	1461832	4	recent@news		Indústria de baterias do Brasil pede ao governo incentivo ao produto nacional
